1770838985356807936,0.647705,-0.000295,0.005577,0.761871,1
1770838985456802560,0.667646,-0.000966,0.005028,0.744461,1
1770838985656695040,0.848615,0.002319,0.006191,0.528969,1
1770838985756653056,0.885008,-0.003648,0.003712,0.465547,1
1770838985856579840,0.932004,-0.025478,-0.004808,0.361519,1
1770838985956616704,0.938540,-0.018778,-0.002083,0.344652,1
1770838986156632064,0.932182,-0.030967,-0.006806,0.360600,1
1770838986256610304,0.931621,-0.003799,0.003388,0.363396,1
1770838986356565504,0.936372,-0.013828,-0.000512,0.350736,1
1770838986456532224,0.956112,-0.004035,0.003094,0.292956,1
1770838986556580096,0.971719,-0.002974,0.003058,0.236102,1
1770838986656557312,0.984071,-0.003172,0.002744,0.177725,1
1770838986856460032,0.989683,-0.003527,0.002554,0.143210,1
1770838986956507904,0.989524,-0.003492,0.002563,0.144300,1
1770838987056491520,0.989371,-0.003781,0.002531,0.145341,1
1770838987156482816,0.989176,-0.004262,0.002490,0.146652,1
1770838987256529664,0.989693,-0.004265,0.002498,0.143119,1
1770838987356507392,0.990768,-0.004269,0.002535,0.135477,1
1770838987456493312,0.991503,-0.004654,0.002544,0.129974,1
1770838987556543488,0.991763,-0.005331,0.002571,0.127947,1
1770838987656527616,0.993196,-0.004679,0.002682,0.116333,1
1770838987756512256,0.994406,-0.004604,0.002741,0.105488,1
1770838987856567808,0.995407,-0.004564,0.002796,0.095582,1
1770838987956547840,0.996203,-0.004533,0.002843,0.086898,1
1770838988056523776,0.996862,-0.004523,0.002876,0.078976,1
1770838988156590592,0.997388,-0.004507,0.002910,0.072028,1
1770838988256570368,0.997825,-0.004479,0.002945,0.065697,1
1770838988356536832,0.998175,-0.004452,0.002982,0.060149,1
1770838988456588288,0.998467,-0.004428,0.003014,0.055085,1
1770838988556575488,0.998702,-0.004424,0.003029,0.050651,1
1770838988656540928,0.998899,-0.004411,0.003036,0.046607,1
1770838988756585984,0.999058,-0.004409,0.003044,0.043053,1
1770838988856564480,0.999193,-0.004405,0.003065,0.039812,1
1770838988956536832,0.999302,-0.004387,0.003074,0.036969,1
1770838989056588544,0.999395,-0.004383,0.003081,0.034378,1
1770838989156592128,0.999470,-0.004376,0.003097,0.032100,1
1770838989256564736,0.999535,-0.004361,0.003110,0.030031,1
1770838989356614912,0.999587,-0.004367,0.003132,0.028218,1
1770838989456595456,0.999633,-0.004356,0.003142,0.026555,1
1770838989556566784,0.999670,-0.004354,0.003156,0.025103,1
1770838989656615936,0.999703,-0.004354,0.003169,0.023782,1
1770838989756594944,0.999730,-0.004344,0.003174,0.022620,1
1770838989856563968,0.999753,-0.004349,0.003180,0.021556,1
1770838989956614144,0.999773,-0.004349,0.003186,0.020623,1
1770838990056598784,0.999790,-0.004341,0.003184,0.019774,1
1770838990156568576,0.999805,-0.004347,0.003193,0.019019,1
1770838990256617984,0.999817,-0.004364,0.003196,0.018333,1
1770838990356596480,0.999828,-0.004361,0.003211,0.017731,1
1770838990456569856,0.999838,-0.004358,0.003213,0.017188,1
1770838990556625664,0.999846,-0.004363,0.003226,0.016713,1
1770838990656602880,0.999853,-0.004368,0.003227,0.016276,1
1770838990756569600,0.999859,-0.004354,0.003229,0.015891,1
1770838990856618240,0.999864,-0.004355,0.003230,0.015545,1
1770838990956625920,0.999869,-0.004362,0.003231,0.015246,1
1770838991056591104,0.999867,-0.005509,0.003246,0.014973,1
1770838991156637696,0.999872,-0.005273,0.003245,0.014729,1
1770838991256634368,0.999684,-0.006895,0.003265,0.023944,1
1770838991356599808,0.999927,-0.001022,0.002437,0.011781,1
1770838991456646912,0.999705,0.003107,0.001991,-0.024007,1
1770838991556622080,0.992075,0.019151,-0.001519,-0.124172,1
1770838991656592896,0.971618,0.017871,-0.004772,-0.235829,1
1770838991756544512,0.950391,0.010348,-0.004798,-0.310848,1
1770838991856617984,0.925419,0.023173,-0.013882,-0.377981,1
1770838994456481024,0.995903,0.000599,0.003009,-0.090376,1
1770838994556451328,0.994081,-0.001485,0.004027,-0.108555,1
1770838994656502272,0.992101,-0.002036,0.004089,-0.125355,1
1770838994756481792,0.989433,-0.001783,0.003957,-0.144923,1
1770838994856450560,0.986446,-0.002189,0.003889,-0.164028,1
1770838994956499968,0.984581,-0.002429,0.003877,-0.174871,1
1770838995056480512,0.985591,-0.002490,0.003812,-0.169087,1
1770838995156457984,0.987974,-0.004416,0.004098,-0.154504,1
1770838995256506112,0.988886,-0.003175,0.003743,-0.148593,1
1770838995356485120,0.989783,-0.002814,0.003575,-0.142512,1
1770838995456455936,0.991645,-0.003354,0.003594,-0.128905,1
1770838995556503552,0.993818,-0.004048,0.003673,-0.110888,1
1770838995656482560,0.994787,-0.004432,0.003654,-0.101816,1
1770838995756450560,0.994970,-0.004657,0.003596,-0.100003,1
1770838995856510976,0.995753,-0.003836,0.003470,-0.091918,1
1770838995956487680,0.996382,-0.003236,0.003386,-0.084857,1
1770838996056454656,0.996903,-0.003615,0.003403,-0.078490,1
1770838996156501248,0.997075,-0.005487,0.003539,-0.076144,1
1770838996256477696,0.997241,-0.004842,0.003444,-0.073993,1
1770838996356452608,0.997519,-0.005620,0.003493,-0.070093,1
1770838996456497408,0.997785,-0.005197,0.003427,-0.066229,1
1770838996556472576,0.997999,-0.005231,0.003420,-0.062912,1
1770838996656438016,0.998191,-0.005545,0.003424,-0.059767,1
1770838996756487168,0.998341,-0.005635,0.003412,-0.057195,1
1770838996856489216,0.998472,-0.005262,0.003377,-0.054907,1
1770838996956452864,0.998577,-0.005388,0.003384,-0.052947,1
1770838997056501760,0.998666,-0.005858,0.003422,-0.051182,1
1770838997156481792,0.998742,-0.005941,0.003413,-0.049676,1
1770838997256455424,0.998811,-0.005604,0.003379,-0.048319,1
1770838997356503808,0.998865,-0.005825,0.003395,-0.047150,1
1770838997456502528,0.998930,-0.004625,0.003301,-0.045909,1
1770838997556473088,0.999046,-0.002915,0.003170,-0.043458,1
1770838997656519424,0.999181,-0.003054,0.003222,-0.040230,1
1770838997756498176,0.999388,-0.003284,0.003291,-0.034659,1
1770838997856459520,0.999409,-0.003257,0.003292,-0.034055,1
1770838997956504832,0.999419,-0.005210,0.003400,-0.033519,1
1770838998056482816,0.999434,-0.005383,0.003415,-0.033031,1
1770838998156449536,0.999449,-0.005182,0.003406,-0.032609,1
1770838998256513792,0.999461,-0.005252,0.003417,-0.032232,1
1770838998356494592,0.999471,-0.005372,0.003428,-0.031893,1
1770838998456471808,0.999481,-0.005376,0.003432,-0.031580,1
1770838998556524288,0.999489,-0.005387,0.003437,-0.031316,1
1770838998656504064,0.999492,-0.006267,0.003501,-0.031065,1
1770838998756474112,0.999494,-0.013253,0.003635,-0.028686,1
1770838998856523264,0.999567,-0.006435,0.003515,-0.028495,1
1770838998956504064,0.999566,-0.007298,0.003559,-0.028317,1
1770838999056474624,0.999570,-0.007404,0.003578,-0.028139,1
1770838999156523008,0.999574,-0.007443,0.003585,-0.027979,1
1770838999256500736,0.999578,-0.007414,0.003598,-0.027842,1
1770838999356470272,0.999582,-0.007397,0.003608,-0.027713,1
1770838999456520704,0.999636,-0.016483,0.003700,-0.021043,1
1770838999556499200,0.999845,-0.009097,0.003704,-0.014603,1
1770838999656476160,0.999846,-0.009186,0.003711,-0.014486,1
1770838999756523776,0.999848,-0.009167,0.003701,-0.014382,1
1770838999856518400,0.999849,-0.009190,0.003708,-0.014268,1
1770838999956488448,0.999852,-0.009083,0.003717,-0.014135,1
1770839000056543488,0.999724,-0.014624,0.003589,-0.018019,1
1770839000156519936,0.999851,-0.005607,0.003582,-0.015925,1
1770839000256486144,0.999716,-0.002362,0.003484,0.023449,1
1770839000356533760,0.996854,-0.000940,0.003375,0.079179,1
1770839000456509952,0.983836,-0.004843,0.003794,0.178963,1
1770839000556475392,0.952532,-0.006450,0.003280,0.304352,1
1770839000656521472,0.908353,-0.002830,0.004303,0.418174,1
1770839000756496896,0.857578,-0.002650,0.004017,0.514332,1
1770839000856463104,0.803842,-0.004044,0.002753,0.594823,1
1770839000956514304,0.747624,-0.004352,0.001567,0.664106,1
1770839001056499968,0.721845,-0.003412,0.001957,0.692044,1
1770839001156482048,0.722199,-0.003662,0.001700,0.691674,1
1770839001256537600,0.720549,-0.001867,0.003426,0.693393,1
1770839001356516096,0.714059,0.000250,0.005394,0.700065,1
1770839001456480000,0.705730,0.000161,0.005381,0.708461,1
1770839001556525568,0.700879,-0.000850,0.004543,0.713266,1
1770839001656504064,0.723097,-0.001836,0.004005,0.690733,1
1770839001756467968,0.779018,-0.005956,0.001254,0.626972,1
1770839001856515328,0.858256,-0.012910,-0.001742,0.513056,1
1770839001956494592,0.917956,-0.034201,-0.008767,0.395108,1
1770839002056456448,0.956086,-0.015414,0.000041,0.292680,1
1770839002156502784,0.978434,-0.003090,0.003510,0.206507,1
1770839002256486400,0.988662,-0.002834,0.003139,0.150101,1
1770839002356452864,0.990963,-0.004745,0.002823,0.134025,1
1770839002456500480,0.990268,-0.004207,0.002851,0.139081,1
1770839002556482048,0.990549,-0.003063,0.002895,0.137094,1
1770839002656456192,0.993522,-0.003150,0.002737,0.113564,1
1770839002756521472,0.993189,-0.003181,0.002705,0.116443,1
1770839002856511488,0.992699,-0.003797,0.002661,0.120531,1
1770839002956480512,0.992408,-0.003900,0.002633,0.122899,1
1770839003056541440,0.992492,-0.004579,0.002542,0.122198,1
1770839003156520192,0.993071,-0.004583,0.002564,0.117397,1
1770839003256489984,0.993864,-0.004581,0.002581,0.110486,1
1770839003356544512,0.994886,-0.004523,0.002627,0.100871,1
1770839003456522496,0.995798,-0.004620,0.002657,0.091420,1
1770839003556494592,0.996604,-0.004591,0.002709,0.082172,1
1770839003656549376,0.997270,-0.004586,0.002747,0.073641,1
1770839003756539904,0.997803,-0.004590,0.002783,0.066036,1
1770839003856508416,0.998227,-0.003952,0.002865,0.059317,1
1770839003956555776,0.998542,-0.004468,0.002863,0.053718,1
1770839004056533504,0.998827,-0.004721,0.002879,0.048096,1
1770839004156503552,0.999055,-0.004491,0.002926,0.043134,1
1770839004256558080,0.999243,-0.003833,0.002974,0.038597,1
1770839004356534272,0.999382,-0.003401,0.003008,0.034846,1
1770839004456499968,0.999448,-0.003099,0.003023,0.032943,1
1770839004556546816,0.999546,-0.003362,0.003043,0.029778,1
1770839004656523264,0.999613,-0.003003,0.003052,0.027482,1
1770839004756488960,0.999644,-0.002880,0.003060,0.026345,1
1770839004856538112,0.999647,-0.002849,0.003076,0.026224,1
1770839004956514304,0.999689,-0.002851,0.003078,0.024563,1
1770839005056484096,0.999696,-0.002830,0.003096,0.024315,1
1770839005156540928,0.999714,-0.002801,0.003101,0.023567,1
1770839005256515072,0.999747,-0.002802,0.003099,0.022110,1
1770839005356482048,0.999774,-0.002812,0.003113,0.020861,1
1770839005456535808,0.999795,-0.003216,0.003136,0.019721,1
1770839005556518144,0.999814,-0.003414,0.003131,0.018734,1
1770839005656493824,0.999827,-0.004262,0.003137,0.017847,1
1770839005756545536,0.999841,-0.004023,0.003151,0.017081,1
1770839005856528640,0.999855,-0.003466,0.003170,0.016394,1
1770839005956497408,0.999864,-0.003576,0.003176,0.015809,1
1770839006056555008,0.999871,-0.003606,0.003186,0.015291,1
1770839006156533760,0.999878,-0.003706,0.003192,0.014827,1
1770839006256501248,0.999884,-0.003657,0.003198,0.014416,1
1770839006356561664,0.999888,-0.004018,0.003195,0.014083,1
1770839006456540160,0.999791,-0.009712,0.005453,0.017137,1
1770839006556514560,0.998605,-0.041651,0.031833,0.006330,1
1770839006656564480,0.994898,-0.097182,0.026468,0.005820,1
1770839006756543488,0.982213,-0.187161,-0.002753,0.014832,1
1770839006856518400,0.957338,-0.287496,-0.018275,0.022708,1
1770839006956562688,0.923973,-0.381999,-0.006072,0.017695,1
1770839007056542464,0.882603,-0.469044,-0.000571,0.031776,1
1770839007156511488,0.819538,-0.570455,0.010713,0.053127,1
1770839007256562176,0.774609,-0.627429,0.024585,0.075565,1
1770839007356542720,0.754738,-0.650162,0.034448,0.080457,1
1770839007456515328,0.750022,-0.656178,0.039207,0.073209,1
1770839007556566528,0.745322,-0.661801,0.039125,0.070595,1
1770839007656565248,0.736401,-0.671741,0.037890,0.071000,1
1770839007756533248,0.729359,-0.679593,0.039698,0.067921,1
1770839007856581888,0.724778,-0.684689,0.038286,0.066582,1
1770839007956560128,0.721013,-0.688814,0.040701,0.063394,1
1770839008056527104,0.715563,-0.694309,0.041038,0.064968,1
