1770412876568412672,0.999559,0.009662,0.001035,0.028075
1770412876668395776,0.999559,0.009658,0.001028,0.028066
1770412876768421376,0.999559,0.009664,0.001025,0.028050
1770412876868387072,0.999559,0.009676,0.001027,0.028045
1770412876968333056,0.999559,0.009700,0.001026,0.028033
1770412877068360192,0.999560,0.009708,0.001016,0.028027
1770412877168335872,0.999560,0.009727,0.001005,0.028017
1770412877268321536,0.999560,0.009740,0.001011,0.028004
1770412877368350208,0.999560,0.009749,0.001012,0.027993
1770412877468308992,0.999561,0.009742,0.001002,0.027979
1770412877568266496,0.999561,0.009747,0.000998,0.027968
1770412877668319488,0.999561,0.009760,0.000990,0.027949
1770412877768281344,0.999562,0.009763,0.000984,0.027937
1770412877868225280,0.999562,0.009772,0.000988,0.027929
1770412877968285952,0.999562,0.009771,0.000978,0.027919
1770412878068308480,0.999562,0.009782,0.000979,0.027911
1770412878168279808,0.999562,0.009794,0.000975,0.027903
1770412878268304896,0.999563,0.009800,0.000973,0.027885
1770412878368263168,0.999563,0.009805,0.000967,0.027868
1770412878468207872,0.999563,0.009814,0.000969,0.027856
