FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,01/01/70 00:00:00.000000000
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estAngularRateX,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateX:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estAngularRateY,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateY:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estAngularRateZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estAngularRateZ:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:estAngularRateX,inertial-6286.188861:estAngularRateX:valid,inertial-6286.188861:estAngularRateY,inertial-6286.188861:estAngularRateY:valid,inertial-6286.188861:estAngularRateZ,inertial-6286.188861:estAngularRateZ:valid
1771621255628488448,0.00104196451138705,1,-0.0001769689843058586,1,0.000610072398558259,1
1771621255638216704,0.001618365058675408,1,-0.001380785601213574,1,0.0006537369336001575,1
1771621255647848448,0.0004304238827899098,1,-0.001089815516024828,1,-0.0001917558693094179,1
1771621255657391872,0.001410815166309476,1,-0.0004786720674019307,1,-0.0002726947423070669,1
1771621255666842880,-0.0004815672291442752,1,1.930522375914734e-05,1,0.0003483577747829258,1
1771621255676199936,-0.0005657852743752301,1,0.001511991024017334,1,7.608943269588053e-05,1
1771621255686618880,-0.001702353358268738,1,0.000545161310583353,1,0.0003077220753766596,1
1771621255697223168,0.001243193983100355,1,0.0008688275702297688,1,0.0004962983075529337,1
1771621255707725312,-0.0009978428715839982,1,-0.0001997670042328537,1,-0.001443092129193246,1
1771621255718126848,-0.0004810310492757708,1,-0.0008307592361234128,1,0.0002752344007603824,1
1771621255728427264,0.001124394708313048,1,2.163958561141044e-05,1,0.001336710643954575,1
1771621255738628096,-0.001705684349872172,1,-0.0001062783849192783,1,0.0001998718798859045,1
1771621255748728832,0.001011501299217343,1,7.587103027617559e-05,1,-0.000646779837552458,1
1771621255758731008,-0.0007086694822646677,1,0.001067364239133894,1,-0.0006835945532657206,1
1771621255768638208,-0.001555835478939116,1,-0.001420242711901665,1,-0.001050299033522606,1
1771621255778446848,0.0002134674432454631,1,9.376275556860492e-05,1,0.0009965600911527872,1
1771621255788160768,-0.0004938336787745357,1,0.0009828880429267883,1,-0.0008338176412507892,1
1771621255797778688,0.0006163012003526092,1,-0.001426461152732372,1,-0.000146235732245259,1
1771621255807302656,0.000730726111214608,1,-0.0005745122907683253,1,-0.000377840653527528,1
1771621255816732160,-0.0006095481803640723,1,-0.0001715182152111083,1,-0.001522241160273552,1
1771621255826211072,-0.001175993820652366,1,0.0005887862644158304,1,0.0006611392018385231,1
1771621255836863744,1.802992846933194e-05,1,-0.0004262443690095097,1,0.000190379869309254,1
1771621255847411968,0.0004215021326672286,1,0.0005215746350586414,1,0.000341360253514722,1
1771621255857858304,0.0002854298218153417,1,-0.00036390102468431,1,-0.0001163121269200929,1
1771621255868201984,-2.065487706204294e-06,1,0.0003192672738805413,1,-0.0007181016262620687,1
1771621255878444544,-0.0001844328653533012,1,-0.001966973766684532,1,1.512054586783051e-05,1
1771621255888589824,0.001342690200544894,1,4.616878868546337e-05,1,0.0005329890991561115,1
1771621255898636800,-0.001890235464088619,1,-0.001697921310551465,1,0.0003917577269021422,1
1771621255908585984,-0.001011824118904769,1,-0.002249770099297166,1,0.000664101738948375,1
1771621255918438144,6.787701295252191e-06,1,-0.0004527646815404296,1,-0.0006450340733863413,1
1771621255928193024,-0.0005088801262900233,1,0.000249939039349556,1,0.0003928570367861539,1
1771621255937853440,-0.0003364799194969237,1,-0.0005489106406457722,1,-0.0002690774563234299,1
1771621255947420160,-0.0008544722804799676,1,-0.0001936406188178807,1,-0.001182065578177571,1
1771621255956893184,-0.0007140404777601361,1,-0.0002047432499239221,1,0.0003564439539331943,1
1771621255966272512,-3.280806777183898e-05,1,0.0005176690174266696,1,-0.0003783646097872406,1
1771621255976420608,-0.001403242582455277,1,-0.0002844132541213185,1,-0.0001445547823095694,1
1771621255987036416,0.001680824672803283,1,-0.001274767681024969,1,0.0006452438537962735,1
1771621255997549824,-0.0009716507629491389,1,-0.0005505555891431868,1,-6.236020271899179e-05,1
1771621256007961088,-0.0002331743307877332,1,-7.706748874625191e-05,1,-0.0009387706522829831,1
1771621256018273024,0.001882386393845081,1,1.6641501133563e-05,1,-0.0006123819039203227,1
1771621256028485120,0.001091243233531713,1,-0.0008324905065819621,1,0.0006540940375998616,1
1771621256038597120,-0.0004594292840920389,1,0.0009112647385336459,1,4.708690903498791e-05,1
1771621256048611072,-0.0001871918939286843,1,0.000178620801307261,1,0.0006548106903210282,1
1771621256058527488,-0.0001483792584622279,1,0.001459955470636487,1,0.0006566320080310106,1
1771621256068347136,-0.0001043286320054904,1,4.258282842783956e-06,1,5.258206147118472e-05,1
1771621256078079232,-0.0007343946490436792,1,6.184830272104591e-05,1,-0.0004827398515772074,1
1771621256087717632,0.0003024606849066913,1,-0.0004727763007394969,1,-0.0006344484863802791,1
1771621256097262080,-0.0002623767650220543,1,-0.0005989438504911959,1,-0.0002548620395828038,1
1771621256106714112,-0.0002770856663119048,1,-0.00154769467189908,1,-0.0005256579024717212,1
1771621256116215296,0.001234198338352144,1,-0.0002217420988017693,1,0.0006154812872409821,1
1771621256126891008,0.0002759016642812639,1,0.0003308662271592766,1,0.0001185363580589183,1
1771621256137462784,-0.0005349082057364285,1,-0.0002833620237652212,1,-0.000483214360428974,1
1771621256147932160,-0.00106884865090251,1,-0.0001327501668129116,1,-1.756352685333695e-05,1
1771621256158300160,0.000208902420126833,1,-0.0001799929450498894,1,0.0003102576301898807,1
1771621256168567552,-0.0004004410584457219,1,-0.0001824642822612077,1,-0.0001549251028336585,1
1771621256178734592,-0.0008439410594291985,1,0.0004643549618776888,1,0.0009604826918803155,1
1771621256188800512,0.000613998097833246,1,0.0002181741874665022,1,-0.001450409414246678,1
1771621256198768640,-0.000609917042311281,1,0.0004585554415825754,1,0.0005090031190775335,1
1771621256208640768,-0.0004504028765950352,1,0.001615050947293639,1,-0.0009478243300691247,1
1771621256218416896,-0.0007894794689491391,1,0.0001580230018589646,1,-0.0005654488340951502,1
1771621256228106240,-0.0003769286558963358,1,-0.001142921857535839,1,0.000812816375400871,1
1771621256237700864,-0.0001216929304064251,1,0.001319631584919989,1,0.0002722806530073285,1
1771621256247201536,0.000199321613763459,1,0.000585302768740803,1,0.0002606377238407731,1
1771621256256609024,0.0001002307835733518,1,-0.0003243545943405479,1,0.0007450330886058509,1
1771621256266488320,0.002027253387495875,1,0.0007842379854992032,1,-0.0009942277101799846,1
1771621256277113088,-0.0003415512037463486,1,0.001176748191937804,1,-0.0003755534125957638,1
1771621256287634688,-0.0003011498774867505,1,-0.0005811829469166696,1,-0.0009041226585395634,1
1771621256298054656,-0.002100097713992,1,-0.001471748808398843,1,0.0009737313957884908,1
1771621256308374784,-0.001691755722276866,1,0.0005364320822991431,1,-0.0002493275387678295,1
1771621256318593280,-6.95041089784354e-05,1,0.001318528084084392,1,-2.244571760456893e-06,1
1771621256328714240,-0.002137218834832311,1,-0.001445436268113554,1,0.0008962225983850658,1
1771621256338735104,-0.0005456074140965939,1,0.0004096619959454983,1,0.0005754022276960313,1
1771621256348662272,0.0004163065459579229,1,-0.000390119239455089,1,-0.000675761781167239,1
1771621256358494720,-0.0003948494559153914,1,-6.8037370510865e-05,1,0.0008123749285005033,1
1771621256368231680,0.001112811383791268,1,-0.0002466008008923382,1,0.001265294151380658,1
1771621256377873920,0.0003579460317268968,1,-0.002043887740001082,1,0.0007650486077181995,1
1771621256387422720,-0.0005746989627368748,1,0.0005106230382807553,1,-2.469264836690854e-05,1
1771621256396877824,-0.0007149662706069648,1,0.001466263318434358,1,0.0003552766283974051,1
1771621256406242304,0.000693553825840354,1,8.433120228801272e-07,1,-4.590398748405278e-05,1
1771621256416795392,-0.0001024187513394281,1,-0.0001008915787679143,1,0.0005863883998245001,1
1771621256427388672,-0.0002555139362812042,1,-0.0007108466816134751,1,0.0003871288790833205,1
1771621256437879552,0.001544700120575726,1,0.0007720604771748185,1,0.0008019460365176201,1
1771621256448268544,0.001486870343796909,1,-0.0006843215087428689,1,-0.0001907274854602292,1
1771621256458555648,-5.983504161122255e-05,1,0.001036146888509393,1,-0.000633334566373378,1
1771621256468741888,0.000133270223159343,1,-0.0004000723420176655,1,0.0009632387082092464,1
1771621256478828800,-0.0005152743542566895,1,-0.001100978814065456,1,0.0008884535636752844,1
1771621256488815616,-0.0008940675179474056,1,-0.0007357518770731986,1,-0.00117269461043179,1
1771621256498705664,0.0004568033036775887,1,0.001051544793881476,1,0.0001229332410730422,1
1771621256508499712,8.301974594360217e-05,1,-0.0001673528167884797,1,-0.0002943514555227011,1
1771621256518196224,-0.0005386938573792577,1,-0.0007056198664940894,1,-0.001105471048504114,1
1771621256527796224,-0.0001341406314168125,1,0.0006124612409621477,1,-0.000457102752989158,1
1771621256537301248,0.001261442899703979,1,-0.0006346526788547635,1,-6.894005491631106e-05,1
1771621256546727680,0.001734180259518325,1,0.0005356992478482425,1,0.0004818273009732366,1
1771621256556347392,-0.002447456819936633,1,-0.0006424575112760067,1,-0.0004010453703813255,1
1771621256566992384,-0.0006903099711053073,1,0.0003103369963355362,1,-0.0001064009920810349,1
1771621256577533440,-0.0002479316608514637,1,0.001662162016145885,1,0.0006511081010103226,1
1771621256587972352,0.000575602927710861,1,0.0008072404889389873,1,-7.698994158999994e-05,1
1771621256598309376,0.0001972438039956614,1,-0.0004052902513649315,1,-0.0001020194758893922,1
1771621256608544256,-0.000938328739721328,1,0.001625584554858506,1,0.0004980895901098847,1
1771621256618679040,0.00142148369923234,1,0.0001291241351282224,1,-8.126493776217103e-05,1
1771621256628713728,-0.001251554698683321,1,0.0008604152244515717,1,0.0004742328892461956,1
1771621256638648320,-0.000527344411239028,1,0.00195525586605072,1,0.0006916075362823904,1
1771621256648486656,0.0001634127838769928,1,-0.0006380462436936796,1,0.0002303673245478421,1
1771621256658226688,-0.0007339889416471124,1,5.962092109257355e-05,1,-0.001134202815592289,1
1771621256667877120,0.001453095232136548,1,0.0002890798205044121,1,0.0008831848972477019,1
1771621256677433856,0.0008520865230821073,1,0.0001678457920206711,1,-0.0002269643737236038,1
1771621256686898688,0.001010943204164505,1,0.001958642387762666,1,0.0004180404648650438,1
1771621256696272128,-0.001491456991061568,1,-0.0007498051854781806,1,0.0001740705483825877,1
1771621256706555904,-0.001701061963103712,1,0.001037453766912222,1,-0.0001426615053787827,1
1771621256717167872,0.0001563598780194297,1,-0.0002344743406865746,1,4.314364559832029e-05,1
1771621256727674624,0.00101184961386025,1,-6.598939944524318e-05,1,-0.001190375071018934,1
1771621256738078720,0.0003441935405135155,1,-0.0004044180677738041,1,0.000848910363856703,1
1771621256748380160,-0.0008116615354083478,1,0.0005531699280254543,1,-0.0008300594636239111,1
1771621256758579968,-0.0004195000801701099,1,5.686571512342198e-06,1,9.733901606523432e-06,1
1771621256768679168,0.001303973258472979,1,0.002101335907354951,1,-0.0006114204879850149,1
1771621256778691072,0.0001412360725225881,1,-0.0008558570989407599,1,-0.000609518785495311,1
1771621256788605440,-0.0004322031163610518,1,-0.001101888949051499,1,-0.0001768905349308625,1
1771621256798421504,-0.001064448733814061,1,0.001340850605629385,1,0.0005076337256468832,1
1771621256808142080,0.001958870561793447,1,-6.317711086012423e-05,1,-0.0002232648112112656,1
1771621256817765888,-0.001178769860416651,1,-0.0009741456597112119,1,0.000967140425927937,1
1771621256827294208,-0.0006354842334985733,1,-0.0007886297535151243,1,0.001008916995488107,1
1771621256836729856,-0.0004084781103301793,1,-5.801532461191528e-05,1,-0.0009096167632378638,1
1771621256846214144,0.001352434512227774,1,-0.0004396267468109727,1,-0.0004591556789819151,1
1771621256856878848,-8.513054490322247e-05,1,-0.001064303331077099,1,-0.000676998111885041,1
1771621256867439616,0.001735401572659612,1,-0.0007048711995594203,1,0.000797622196841985,1
1771621256877900032,-0.001881312113255262,1,1.106572199205402e-05,1,-6.577920430572703e-05,1
1771621256888259328,0.00011092937347712,1,-0.0002885403810068965,1,4.07445513701532e-05,1
1771621256898516224,0.002125182887539268,1,-0.0002610940719023347,1,0.0009208866977132857,1
1771621256908673280,0.0004765534540638328,1,-0.001861930941231549,1,0.001527431886643171,1
1771621256918731520,-0.0001234589581144974,1,-0.0001759061997290701,1,0.0004589389136526734,1
1771621256928691456,0.0002633695548865944,1,-0.0008711939444765449,1,-0.0002613351971376687,1
1771621256938555392,0.0003251484595239162,1,1.456083009543363e-05,1,-0.0004983632243238389,1
1771621256948324608,0.001890060491859913,1,-0.001274066744372249,1,0.0009108795202337205,1
1771621256958007040,-0.0003541180922184139,1,0.001357764471322298,1,3.950435257138452e-06,1
1771621256967594240,9.584913641447201e-05,1,-0.0001393934508087113,1,0.001535507617518306,1
1771621256977087232,0.00183197995647788,1,-0.00105824158526957,1,-0.0001099336805054918,1
1771621256986487040,5.76834827370476e-05,1,-2.908744136220776e-05,1,-0.0004187656159047037,1
1771621256996501760,-0.0004231230705045164,1,-0.0001839223259594291,1,-0.0003341952688060701,1
1771621257007122688,-0.0009252073941752315,1,0.0007110391743481159,1,0.0004776868736371398,1
1771621257017640448,0.0008123475126922131,1,-0.0008733286522328854,1,-7.027557148830965e-05,1
1771621257028053504,-0.0001729243813315406,1,0.0003954725980293006,1,-0.0002967208565678447,1
1771621257038367488,-0.001125977607443929,1,0.0006378942052833736,1,9.444598617847078e-06,1
1771621257048580608,0.0001258146949112415,1,-0.0005281974445097148,1,1.51221775013255e-05,1
1771621257058692864,0.0005848133587278426,1,-0.001532556139864028,1,-0.0006478361319750547,1
1771621257068707584,-0.001660665613599122,1,-0.0004186718433629721,1,-0.001016663969494402,1
1771621257078622464,0.0005773595767095685,1,-0.001520616700872779,1,0.0002398168435320258,1
1771621257088441088,0.000620548555161804,1,-0.0009417160763405263,1,0.001041517010889947,1
1771621257098164736,0.0005463510751724243,1,-0.001584644080139697,1,8.236116991611198e-05,1
1771621257107791616,0.001544632483273745,1,-0.0001837035379139706,1,-0.001267234561964869,1
1771621257117324800,0.002719802316278219,1,0.001315601635724306,1,0.0006745706778019667,1
1771621257126763264,5.732459976570681e-05,1,-0.0005878490046598017,1,0.0001941113296197727,1
1771621257136110080,0.001422433881089091,1,0.0004772002284880728,1,-7.652451313333586e-05,1
1771621257146659840,0.0005494921351782978,1,-0.0003217754128854722,1,-0.000226095799007453,1
1771621257157250816,-0.001216292264871299,1,-0.0006765881553292274,1,-0.0001492139999754727,1
1771621257167737600,6.328708695946261e-05,1,9.34673662413843e-05,1,-0.0002149170759366825,1
1771621257178121984,-0.0004289996286388487,1,-0.0006008679047226906,1,0.0005787160480394959,1
1771621257188410624,0.000261193054029718,1,0.0001626727898837999,1,0.0001920104987220839,1
1771621257198598144,0.0001618709793547168,1,-0.0007447304669767618,1,-0.0005291638080962002,1
1771621257208685056,-0.001607263810001314,1,9.030727233039215e-05,1,-0.001014697249047458,1
1771621257218674432,0.001084978110156953,1,0.001577603863552213,1,0.0005343655357137322,1
1771621257228564736,0.0008185112383216619,1,0.0006971472757868469,1,0.0003722230612765998,1
1771621257238359296,-0.001123311463743448,1,0.001164894318208098,1,-6.644654058618471e-05,1
1771621257248058368,-0.0001740472653182223,1,0.000276594830211252,1,-0.0004843380011152476,1
1771621257257661696,0.000486357428599149,1,0.0008400076767429709,1,0.0006451824447140098,1
1771621257267171072,-0.002297844970598817,1,-0.0005740628112107515,1,-0.0002510847989469767,1
1771621257276586496,0.0006528247031383216,1,0.0003690255107358098,1,-3.681639282149263e-05,1
1771621257286193664,-4.077834091731347e-05,1,5.40335058758501e-05,1,-0.001065961550921202,1
1771621257296837376,-0.0003886875638272613,1,5.858010626980104e-05,1,-0.0009535634890198708,1
1771621257307376128,-0.0001599650568095967,1,6.36463810224086e-05,1,-6.953328556846827e-05,1
1771621257317812992,-0.001106724725104868,1,-3.21425250149332e-05,1,-0.0004104209074284881,1
1771621257328149504,0.0005373674794100225,1,0.0002106541505781934,1,-0.0005577028496190906,1
1771621257338387712,0.0004770620726048946,1,0.001191449235193431,1,0.0005741690983995795,1
1771621257348525312,0.0001748625654727221,1,-0.0007433717837557197,1,-0.0009865454630926251,1
1771621257358564608,-7.941135118016973e-05,1,-0.001371862250380218,1,-0.0007953649619594216,1
1771621257368506112,-9.620746277505532e-05,1,0.000891850795596838,1,-0.0005371941952034831,1
1771621257378349312,0.0001009497209452093,1,4.738071947940625e-05,1,0.0006449031643569469,1
1771621257388097280,-0.004695406183600426,1,0.001386378658935428,1,0.0005199181032367051,1
1771621257397750528,-0.0009754387428984046,1,0.002884458284825087,1,0.000808970769867301,1
1771621257407309312,0.001958835404366255,1,-0.001206013956107199,1,0.0008794222958385944,1
1771621257416773888,0.004018911626189947,1,-0.003617556532844901,1,0.0008685486973263323,1
1771621257426146304,0.004119950346648693,1,-0.002577099250629544,1,-0.0003483390028122813,1
1771621257436427776,-0.0004728374478872865,1,0.0007289039203897119,1,-2.472952292009722e-05,1
1771621257447036672,-0.002595477271825075,1,-9.83742720563896e-05,1,-0.0005122581496834755,1
1771621257457542656,0.0004670086200349033,1,-0.0004053708107676357,1,0.0003497641300782561,1
1771621257467948544,0.001104747876524925,1,-0.0005975172389298677,1,-0.001374726532958448,1
1771621257478253568,-0.001242983737029135,1,0.0006731631001457572,1,0.0002057923848042265,1
1771621257488457728,-6.78705982863903e-05,1,-2.285313712491188e-05,1,-0.0002592724049463868,1
1771621257498562048,-0.0004240671114530414,1,0.001145545393228531,1,0.0006500719464384019,1
1771621257508565760,-0.001875279005616903,1,0.0005029161693528295,1,-0.001016629626974463,1
1771621257518472448,-0.0006761899567209184,1,-0.000506984768435359,1,0.0001968119904631749,1
1771621257528283392,-0.001149365794844925,1,0.002030755626037717,1,-0.0001434307778254151,1
1771621257537996288,-0.0004529145953711122,1,0.0007798033184371889,1,0.0005832448368892074,1
1771621257547614976,-0.00241235108114779,1,0.0003631046565715224,1,0.0002477754605934024,1
1771621257557152512,-0.001692694961093366,1,0.001358568668365479,1,0.0003952276019845158,1
1771621257566601728,-0.001614337088540196,1,0.0004284947353880852,1,0.000519796391017735,1
1771621257576099072,-0.002848714124411345,1,0.001908724661916494,1,0.0003585553786251694,1
1771621257586757120,-0.001730952644720674,1,0.0005882625700905919,1,0.0004968572175130248,1
1771621257597312000,-0.003105564275756478,1,0.00129959499463439,1,0.0004751127562485635,1
1771621257607765504,-0.001455308985896409,1,0.0005237668519839644,1,0.0008122142753563821,1
1771621257618116864,-0.0004981509409844875,1,0.00210826750844717,1,-0.0001318681897828355,1
1771621257628366848,-0.003024631645530462,1,0.00108940142672509,1,-0.000477591558592394,1
1771621257638517248,0.0001642539718886837,1,0.001236348412930965,1,0.0001575605856487527,1
1771621257648568064,0.0006904383772052824,1,0.0004314233956392854,1,3.181043211952783e-06,1
1771621257658522624,0.0001380159956170246,1,2.563588168413844e-05,1,-0.0005991539219394326,1
1771621257668384000,-0.0005059121176600456,1,-0.0003923232143279165,1,1.953561877598986e-06,1
1771621257678149120,-0.0004679398844018579,1,0.001080986228771508,1,0.0002303193032275885,1
1771621257687818752,0.0005091960774734616,1,-0.0008781502256169915,1,8.753380825510249e-06,1
1771621257697393664,-0.0007063657976686954,1,0.001313789281994104,1,0.0004641698324121535,1
1771621257706875648,2.90845418930985e-05,1,-0.0002532226499170065,1,-0.0002188588405260816,1
1771621257716264960,0.001163206994533539,1,-0.000339531252393499,1,-4.14269816246815e-05,1
1771621257726415616,-0.0007354852859862149,1,-0.0003018270363099873,1,-0.0003325956349726766,1
1771621257737033216,-0.001426680595614016,1,-0.000973168236669153,1,0.000737688213121146,1
1771621257747547136,6.738240335835144e-05,1,0.0001981124078156427,1,-0.001486843451857567,1
1771621257757956864,-0.000710463325958699,1,0.0002510730118956417,1,0.001230126712471247,1
1771621257768267520,0.001252240734174848,1,0.0006537724984809756,1,-0.0004162158875260502,1
1771621257778476800,-0.001951613696292043,1,0.001949729165062308,1,-9.693799802334979e-05,1
1771621257788585984,0.0001714373502181843,1,0.0002565056493040174,1,0.0003887652710545808,1
1771621257798595328,-0.002076199278235435,1,-0.0002322727523278445,1,-0.0004821339680347592,1
1771621257808507136,-0.001197858946397901,1,0.0006734673515893519,1,-0.001128324656747282,1
1771621257818320640,0.0004365176719147712,1,-0.00167463649995625,1,0.001986409537494183,1
1771621257828038656,0.0005781030049547553,1,-4.983095641364343e-05,1,-0.0004949828144162893,1
1771621257837662208,0.0009663495584391057,1,-0.0007743180030956864,1,0.0005419336375780404,1
1771621257847190528,-0.0004367143264971673,1,0.001549152773804963,1,-0.0006812274805270135,1
1771621257856625408,-0.002035634126514196,1,0.001055930624715984,1,-0.0003264982951804996,1
1771621257865967360,-0.0003356626548338681,1,0.0006994706345722079,1,0.0001624838041607291,1
1771621257876653312,0.0006053425604477525,1,-0.0006704967236146331,1,0.0002686570514924824,1
1771621257887235328,0.000246456649620086,1,-0.0002835911873262376,1,0.001076104817911983,1
1771621257897713920,0.001393429934978485,1,0.0007668477483093739,1,0.0004103100509382784,1
1771621257908091904,0.0005832876777276397,1,-0.0008385959081351757,1,-0.0007177810184657574,1
1771621257918367232,-0.0005351440631784499,1,-0.0005909050814807415,1,-0.0007494468591175973,1
1771621257928542720,0.0007858083699829876,1,4.572484249365516e-05,1,-0.0007635496440343559,1
1771621257938618880,2.266058254463132e-05,1,0.0003826066968031228,1,0.0007729365606792271,1
1771621257948595712,0.001465446199290454,1,-0.000143043085699901,1,0.0004531821759883314,1
1771621257958476544,0.00115788949187845,1,-0.0003359144029673189,1,0.0006813356303609908,1
1771621257968264704,0.001215743948705494,1,0.0005384767428040504,1,-0.0009956113062798977,1
1771621257977958144,-0.001047179917804897,1,0.001038269023410976,1,-0.0004073121817782521,1
1771621257987557632,-0.0006636538892053068,1,-0.00152241624891758,1,-0.001631790190003812,1
1771621257997063424,-0.000599652121309191,1,-0.0001324208424193785,1,0.0009715028572827578,1
1771621258006475264,-5.495584991876967e-05,1,-0.0003642145020421594,1,-0.00101533264387399,1
1771621258016220928,0.0006646228139288723,1,-0.0001882040232885629,1,0.001312251086346805,1
1771621258026857728,0.001157639198936522,1,-0.0005912277847528458,1,0.0002285652735736221,1
1771621258037391872,0.001536272116936743,1,-0.0008585180039517581,1,-0.0006068360526114702,1
1771621258047825408,0.001785053871572018,1,-0.001110789831727743,1,-0.0002661327307578176,1
1771621258058157568,-0.0003224510292056948,1,0.001960259396582842,1,-0.0009194953599944711,1
1771621258068388096,-0.001228886074386537,1,0.0002080691047012806,1,-0.0001348229707218707,1
1771621258078520064,-0.0005558331031352282,1,0.001241532387211919,1,0.0008054958889260888,1
1771621258088553984,0.001889067585580051,1,7.852724229451269e-05,1,-0.0008357931510545313,1
1771621258098496256,5.831634916830808e-05,1,-0.0005402346723712981,1,-0.0006067246431484818,1
1771621258108341248,0.0001251109788427129,1,-0.0006406811880879104,1,-0.0008702423656359315,1
1771621258118090752,-0.0009436195832677186,1,-0.0004498233029153198,1,0.0003981237241532654,1
1771621258127745280,-0.000747889222111553,1,-0.0005953566287644207,1,0.0002326425747014582,1
1771621258137305600,-0.0007584913983009756,1,0.00055526482174173,1,0.0004291766963433474,1
1771621258146772480,0.0001827007945394143,1,-2.71256376436213e-05,1,0.0005806214176118374,1
1771621258156148736,0.0005592729430645704,1,-0.0002782885276246816,1,0.001449777628295124,1
1771621258166570752,4.300475848140195e-05,1,-0.000699726224411279,1,0.0003125857037957758,1
1771621258177175040,0.0006222521769814193,1,-0.0007484803209081292,1,4.540280497167259e-05,1
1771621258187674880,0.0003310984757263213,1,-0.001430676435120404,1,0.001112209749408066,1
1771621258198073344,-0.0001290831714868546,1,0.0004830077523365617,1,0.000358413060894236,1
1771621258208372224,-0.001368466182611883,1,0.001846837694756687,1,-0.0002556875697337091,1
1771621258218569728,-0.0009900783188641071,1,-0.001408515847288072,1,0.0007741100271232426,1
1771621258228666368,0.001390652731060982,1,-0.0006153249414637685,1,0.0001968283904716372,1
1771621258238665216,0.0005984285962767899,1,0.0005757784238085151,1,7.740175351500511e-05,1
1771621258248564224,-0.001227568602189422,1,-0.0002956155512947589,1,-0.0008661542669869959,1
1771621258258367488,-0.0002907326852437109,1,0.0003987927339039743,1,-0.0005304415826685727,1
1771621258268075776,0.0009002973674796522,1,-0.0003692077880259603,1,0.001148984883911908,1
1771621258277687296,-0.0004474812594708055,1,-0.0003304875863250345,1,4.617053855326958e-05,1
1771621258287204864,0.00124745478387922,1,0.0010711126960814,1,-0.0003808597393799573,1
1771621258296628736,-0.001747064641676843,1,-0.0001382446644129232,1,0.0003224860702175647,1
1771621258306101760,0.001309922314248979,1,0.0005426341667771339,1,-0.0004513822786975652,1
1771621258316755200,-0.001232872833497822,1,-0.0009709246805869043,1,0.00169551617000252,1
1771621258327303936,0.000351745547959581,1,-0.0004099693323951215,1,-0.0006423857994377613,1
1771621258337751040,-0.001406173454597592,1,-0.0003622561634983867,1,-0.0009493086254224181,1
1771621258348096000,0.0004223226569592953,1,-0.0009180164197459817,1,-0.00056497409241274,1
1771621258358339840,-0.0007633741479367018,1,0.0005569984205067158,1,0.0003105586220044643,1
1771621258368482560,-0.000170363622601144,1,-0.001089798635803163,1,-0.0002537865366321057,1
1771621258378526464,0.0008196077542379498,1,0.001167966751381755,1,0.0005056920344941318,1
1771621258388471296,-0.001326575758866966,1,-0.0009026868501678109,1,-0.0004015869926661253,1
1771621258398323968,0.0003135228471364826,1,-0.001069072517566383,1,-3.020687472599093e-05,1
1771621258408081408,-0.0004758191935252398,1,-0.0007175403879955411,1,0.0007699900888837874,1
1771621258417743616,7.732245285296813e-05,1,-0.0003206628898624331,1,-0.0004859355394728482,1
1771621258427312128,-0.000908010988496244,1,0.000931369315367192,1,-6.501023744931445e-05,1
1771621258436786176,-0.001330947154201567,1,0.0005886998842470348,1,-0.0003291417378932238,1
1771621258446168832,-0.001227962900884449,1,0.001237826538272202,1,-3.320987889310345e-05,1
1771621258456316416,0.0007802952895872295,1,-0.001879466348327696,1,0.0006185279344208539,1
1771621258466933248,0.0002365897817071527,1,-0.0005190713563933969,1,5.092906940262765e-05,1
1771621258477446144,0.0008541058050468564,1,0.0007222092826850712,1,4.04853344662115e-05,1
1771621258487855360,-0.001299345050938427,1,0.001388779608532786,1,0.0007776053389534354,1
1771621258498166272,0.0005800298531539738,1,0.001508930115960538,1,0.001077661523595452,1
1771621258508376576,-0.001020067720673978,1,0.001783998217433691,1,0.0004967864952050149,1
1771621258518486016,-0.001178606296889484,1,0.0001953961473191157,1,0.00169190124142915,1
1771621258528496896,0.001516604796051979,1,-0.001295880414545536,1,-0.0004264113667886704,1
1771621258538408704,0.00108076969627291,1,-0.0007953033200465143,1,0.001649261568672955,1
1771621258548224256,-0.0002416768402326852,1,-0.002772461855784059,1,0.0006241124356165528,1
1771621258557944320,0.002198518719524145,1,-0.001124484231695533,1,0.0005352728767320514,1
1771621258567569664,-0.001630585175007582,1,-5.395595144364052e-05,1,0.0007345094927586615,1
1771621258577100032,-0.0001402673369739205,1,0.000348112138453871,1,4.590016033034772e-05,1
1771621258586537728,-0.0006389625486917794,1,-0.001059277914464474,1,-0.0002218726731371135,1
1771621258596024576,-0.002343640429899096,1,-3.576360541046597e-05,1,9.060167212737724e-05,1
1771621258606701056,0.0004747675557155162,1,0.0004366572538856417,1,-0.0003881121519953012,1
