Time,inertial-6286.188861:deltaThetaX,inertial-6286.188861:deltaThetaY,inertial-6286.188861:deltaThetaZ,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773412221539699456,-5.758608040196123e-06,-2.091237547574565e-06,7.96626500232378e-06,9.474139233134338e-07,-2.138869967893697e-05,-0.009950744919478893
1773412221549356800,-6.086519078962738e-06,-1.625636173230305e-06,5.740845608670497e-06,3.493622443784261e-06,-1.661552596488036e-05,-0.009970091283321381
1773412221559506688,6.891963948874036e-06,-1.491111447649018e-06,4.459324372874107e-06,-4.970734153175727e-07,-1.805549618438818e-05,-0.009964810684323311
1773412221569808128,-2.064489990516449e-06,-1.904113332784618e-06,3.84758504878846e-06,-2.874448682632647e-06,-1.659120971453376e-05,-0.009954018518328667
1773412221580012544,2.326242736216955e-07,-1.585380459800945e-06,3.200553692295216e-06,-1.844288135544048e-06,-1.740188781695906e-05,-0.009954000823199749
1773412221590120192,6.146157716102607e-07,-3.212370529581676e-06,7.713020409028104e-07,8.705209438630845e-06,-1.933586827362888e-05,-0.009965470060706139
1773412221600122112,-8.552687177143525e-06,-2.500127891380544e-07,3.715801767611993e-06,3.757589411179652e-06,-2.219642738054972e-05,-0.009964443743228912
1773412221610033408,-5.150930974195944e-06,-7.898076546553057e-06,9.312192560173571e-06,-1.746168663885328e-06,-1.711416007310618e-05,-0.009952672757208347
1773412221619849216,1.4851256082693e-06,7.345799417635135e-07,1.241300537913048e-06,8.929009709390812e-07,-2.354682146687992e-05,-0.009966333396732807
1773412221629570304,-1.571024313307134e-06,5.796690061288245e-07,2.826808668032754e-06,-2.864385123757529e-06,-2.049523209279869e-05,-0.009965047240257263
1773412221639278848,-6.523579941131175e-06,-2.951471969936392e-06,2.47233037953265e-06,-2.081176262436202e-06,-1.824891114665661e-05,-0.009955067187547684
1773412221649636608,-1.984822347367299e-06,-5.620016509055858e-06,-1.515798089712916e-06,-3.726742079379619e-06,-2.183067408623174e-05,-0.009945271536707878
1773412221659896320,9.192605148200528e-07,-1.812207642615249e-06,2.000843778660055e-06,3.442621164140292e-06,-1.959202563739382e-05,-0.009957605041563511
1773412221670057984,1.668037157287472e-06,-3.211458761143149e-06,2.137441470040358e-06,-7.720795451859885e-07,-1.753431570250541e-05,-0.00997624360024929
1773412221680127488,-5.166652954358142e-06,-4.560141860565636e-06,3.652585064628511e-06,6.580328772542998e-06,-1.70942694239784e-05,-0.009961457923054695
1773412221690097920,-1.178143065772019e-06,-2.671877155080438e-06,2.694923523449688e-06,2.433208010188537e-06,-1.99379264813615e-05,-0.009952203370630741
1773412221699973632,3.038555860257475e-07,3.880105396092404e-06,4.79603704661713e-06,-4.773614818986971e-06,-1.823458114813548e-05,-0.009961417876183987
1773412221709754880,-1.462504997107317e-06,-2.596786544017959e-06,2.606542693683878e-06,-2.234754674645956e-06,-1.214024268847425e-05,-0.00995478592813015
1773412221719440896,4.88773412143928e-06,-9.551851007927326e-07,2.425976163067389e-06,-5.010824679629877e-06,-2.358080746489577e-05,-0.009966653771698475
1773412221729363456,-7.461860036528378e-07,-2.12892075523996e-07,-1.187349653264391e-06,2.381380909355357e-06,-2.009796844504308e-05,-0.00995422899723053
1773412221739685120,1.43782426675898e-06,2.988413825733005e-06,5.070180122856982e-06,-3.297693865533802e-06,-2.146333463315386e-05,-0.00996880978345871
1773412221749908480,-2.053659784451156e-07,4.023896963190055e-06,6.359339749906212e-06,8.226893442042638e-07,-1.920533213706221e-05,-0.009965963661670685
1773412221760037888,-1.183065592158528e-06,2.923633246609825e-06,4.80791277368553e-06,3.987223408330465e-06,-2.153429704776499e-05,-0.009956813417375088
1773412221780015616,-5.733265425078571e-06,5.620178853860125e-06,-3.001370032507111e-07,2.862158453353914e-06,-1.926828736031894e-05,-0.009963035583496094
1773412221789861120,-1.09127868199721e-05,-3.016577693415456e-06,-2.271305675094482e-06,-1.355747372144833e-06,-1.806566251616459e-05,-0.009969882667064667
1773412221799614208,5.365180641092593e-06,1.876142164292105e-06,3.189334620401496e-06,-1.857231524127201e-08,-1.553198490000796e-05,-0.009951538406312466
1773412221809274368,-3.487077265162952e-06,3.541133537510177e-06,1.761588123372348e-06,-3.056078185181832e-06,-1.979494845727459e-05,-0.009959714487195015
1773412221819572992,1.52573511513765e-06,4.67798781755846e-06,3.09082224703161e-06,-6.674630412817351e-07,-2.061170016531833e-05,-0.009961438365280628
1773412221829852672,7.401619654956448e-07,-6.627999937336426e-06,4.278702817828162e-06,7.390485734504182e-06,-2.292629142175429e-05,-0.009958240203559399
1773412221840032512,-3.200613946319208e-06,-3.662081780930748e-06,5.83642213314306e-06,3.900112801602518e-07,-2.38109496422112e-05,-0.009956148453056812
1773412221850115328,-2.784073103612172e-06,-5.577084266406018e-06,7.839835234335624e-06,1.387069346492353e-06,-1.725902620819397e-05,-0.009955826215445995
1773412221860103680,-7.654197986539657e-08,-2.126099616361898e-06,4.882661414740141e-06,1.191872115668957e-06,-2.004536690947134e-05,-0.009980260394513607
1773412221869995264,-4.709745098807616e-06,-3.750623818632448e-06,4.878018899034942e-06,-8.410766838551353e-08,-1.686238101683557e-05,-0.009950978681445122
1773412221879790848,-2.184681761718821e-06,-8.621307642897591e-06,7.050883141346276e-06,2.212969320680713e-06,-1.957979657163378e-05,-0.009951739571988583
1773412221889492480,-4.878197046309651e-07,-1.922929186548572e-06,3.438228077357053e-06,-2.146415454262751e-07,-1.980386878130957e-05,-0.009956660680472851
1773412221899265280,7.993145345608355e-07,-3.263830421929015e-06,3.545593699527672e-06,2.712832383622299e-06,-1.774926568032242e-05,-0.009981828741729259
1773412221909608192,4.220460141368676e-06,-6.316093276836909e-06,3.343921889609192e-06,2.668555225682212e-06,-1.952464299392886e-05,-0.009949139319360256
1773412221919854336,2.878100076486589e-06,4.432815359223241e-08,2.752698492258787e-06,7.139316267057438e-07,-1.496458025940228e-05,-0.009952826425433159
1773412221930001408,-3.005457983817905e-06,1.205087301059393e-06,3.940157512261067e-06,-3.656910507743305e-08,-2.240784488094505e-05,-0.009960822761058807
1773412221940053248,-1.490991735408898e-06,1.064765228875331e-06,5.066787252872018e-06,-1.136906462306797e-06,-1.383348808303708e-05,-0.009963633492588997
1773412221950015488,4.855533461523009e-06,-6.747203542545321e-07,2.219640236944542e-06,2.423987552901963e-06,-1.583430093887728e-05,-0.009956389665603638
1773412221959874816,-4.02180694436538e-06,-2.603563416414545e-06,4.721420282294275e-06,6.890715553709015e-07,-1.274544956686441e-05,-0.009950214996933937
1773412221969642752,2.279645485714354e-07,-2.743737013588543e-06,1.461236820432532e-06,6.808386388001963e-08,-1.888252154458314e-05,-0.009963758289813995
1773412221979316480,5.947124464000808e-06,2.033689725067234e-06,2.224822139851312e-07,2.696251840461628e-06,-1.933803105202969e-05,-0.009957264177501202
1773412221989473280,-1.075786167348269e-05,-4.461907792574493e-06,-1.732991108838178e-06,4.879948392044753e-07,-2.857663457689341e-05,-0.009970596991479397
1773412221999779840,-3.205517032256466e-06,8.572316687605053e-07,3.241253239139041e-07,6.693044269923121e-07,-1.50862169903121e-05,-0.009952335618436337
1773412222009987584,-8.739126315049361e-06,-6.308394517873239e-07,6.285414201556705e-06,-1.453176309951232e-06,-2.057164965663105e-05,-0.009950786828994751
1773412222020097024,8.830805199977476e-06,1.278909280699736e-07,-4.811108283320209e-06,1.159835278485843e-06,-1.996794890146703e-05,-0.009963338263332844
1773412222030113280,-1.242418534275203e-06,-1.260897022348217e-07,8.309846180054592e-07,-2.846021288860356e-06,-2.164252146030776e-05,-0.009969912469387054
1773412222040055552,-6.847261374787195e-06,-3.149606982333353e-06,1.870079358923249e-06,-2.304846248080139e-06,-2.521628994145431e-05,-0.009943070821464062
1773412222049886976,-1.475291583119542e-06,-4.489117600314785e-06,3.176616019118228e-06,2.570463038864546e-06,-2.119693454005755e-05,-0.009961438365280628
1773412222059624704,2.65729386228486e-06,-5.33232594079891e-07,1.952070078914403e-06,1.264129991795926e-06,-1.765308661560994e-05,-0.009969631209969521
