Time,inertial-6286.188861:deltaVelX,inertial-6286.188861:deltaVelY,inertial-6286.188861:deltaVelZ
1773426547910544384,2.046337158390088e-06,-1.427295228495495e-05,-0.009962989948689938
1773426547920280832,3.056396963074803e-06,-1.166258698503952e-05,-0.009963038377463818
1773426547929922816,2.251731530122925e-07,-2.095604213536717e-05,-0.009965509176254272
1773426547940291072,2.367060289998335e-07,-1.63565364346141e-05,-0.009960019960999489
1773426547950560768,9.084584462470957e-07,-4.583677309710765e-06,-0.00995985884219408
1773426547970805504,-6.046149678695656e-07,-1.158079521701438e-05,-0.009958099573850632
1773426547980790272,3.480845862213755e-06,-1.088551016437123e-05,-0.009957537055015564
1773426547990678784,1.142059318226529e-06,-1.020147919916781e-05,-0.009964910335838795
1773426548000473856,-4.284317128622206e-06,-9.020314791996498e-06,-0.009957617148756981
1773426548010173952,1.518342060080613e-06,-1.600369068910368e-05,-0.009961820207536221
1773426548020026368,4.334637651481899e-06,-1.619570866751019e-05,-0.009960503317415714
1773426548030356480,1.166298829957668e-06,-1.075495492841583e-05,-0.009964456781744957
1773426548040587008,2.713877847781987e-06,-1.379799232381629e-05,-0.009967515245079994
1773426548050727936,1.3542680790124e-06,-2.022271655732766e-05,-0.009962897747755051
1773426548060771584,1.894724164230865e-06,-3.359779657330364e-05,-0.009979805909097195
1773426548070719488,-5.935894023423316e-06,-7.173796802817378e-06,-0.009960741735994816
1773426548080573696,-3.521168764564209e-06,-2.425603088340722e-05,-0.009968696162104607
1773426548090333696,5.901136432839849e-07,2.553178637754172e-05,-0.009933015331625938
1773426548099999488,-2.965335170301842e-06,4.54030623586732e-06,-0.00995500385761261
1773426548110226688,6.460900749516441e-06,2.851279168680776e-05,-0.009927863255143166
1773426548120519680,-1.809204832170508e-06,-1.445639281882904e-05,-0.009971224702894688
1773426548130716672,7.639807222403761e-07,-4.291380901122466e-05,-0.00998957734555006
1773426548140823552,5.031021373724798e-06,-2.287162169523071e-05,-0.009971249848604202
1773426548150835712,1.772900759533513e-06,-1.075758063961985e-05,-0.009967542253434658
1773426548160753408,2.665502734089387e-06,-3.007644227182027e-05,-0.009981020353734493
1773426548170587392,3.445181619099458e-06,-1.948844874277711e-05,-0.0099762799218297
1773426548180330752,7.691309292567894e-06,-1.4191614354786e-05,-0.009967342019081116
1773426548190140928,2.511489583412185e-06,3.222980467398884e-06,-0.009964488446712494
1773426548200489728,4.315607384342002e-06,4.427528619999066e-05,-0.009926550090312958
1773426548210739712,-6.345504061755491e-06,3.587341052480042e-05,-0.009931249544024467
1773426548220899840,-3.600825948524289e-06,4.870633802056545e-06,-0.009960604831576347
1773426548230958336,3.132244273729157e-06,2.455779031151906e-05,-0.009947814978659153
1773426548240932352,2.36094501815387e-06,5.999148925184272e-06,-0.009957289323210716
1773426548250811392,5.672682164004073e-06,-1.13460573629709e-05,-0.009978039190173149
1773426548260596224,-3.506602070046938e-06,3.741937325685285e-05,-0.009933682158589363
1773426548270287104,-4.138929853070294e-06,2.617341306176968e-05,-0.009955799207091331
1773426548280370944,6.714433766319416e-06,-2.996646117026103e-06,-0.00997149758040905
1773426548290684160,2.314933681191178e-06,3.462850145297125e-05,-0.009943640790879726
1773426548300901120,5.957534540357301e-06,1.053531195793767e-05,-0.009958230890333652
1773426548311023616,-3.349579742462083e-07,6.422270962502807e-05,-0.009916714392602444
1773426548321048576,3.317198320473835e-07,0.0001617179514141753,-0.009828265756368637
1773426548330981120,9.739769666339271e-07,-0.0001682009606156498,-0.01009967643767595
1773426548340817408,5.227844667388126e-06,-0.0001955941261257976,-0.01011988427489996
1773426548350560256,8.384119610127527e-06,1.119217995437793e-05,-0.009951441548764706
1773426548360208640,-4.26237477313407e-07,5.713874543289421e-06,-0.009960168972611427
1773426548370580480,4.426156465342501e-06,4.963790706824511e-05,-0.009923317469656467
1773426548380852224,-1.265777655135025e-06,-1.622258969291579e-05,-0.009982459247112274
1773426548391029760,5.418403361545643e-06,-5.897726077819243e-05,-0.01002093777060509
1773426548401109760,8.041304681682959e-06,-5.534044612431899e-05,-0.01003005262464285
1773426548411092224,6.120581474533537e-06,7.364643806795357e-06,-0.009973896667361259
1773426548420979712,5.749990123149473e-06,4.075975812156685e-05,-0.009947764687240124
1773426548430781184,1.61169839429931e-06,2.866704198822845e-05,-0.009973476640880108
1773426548440489728,2.013779294429696e-06,4.601547698257491e-05,-0.009967797435820103
1773426548450348288,-7.597355420330132e-07,3.531503534759395e-05,-0.009980341419577599
1773426548460680448,2.590122903711745e-06,-3.099833338637836e-05,-0.01005694083869457
1773426548470917120,-8.697769771970343e-06,0.0001673275255598128,-0.009876811876893044
1773426548481055488,-7.220750376291107e-06,0.0002449230523779988,-0.009807498194277287
1773426548491095296,-4.560694833344314e-06,0.0001617699599592015,-0.009895595721900463
1773426548501048832,-5.601190878223861e-06,0.0001253038208233193,-0.009943666867911816
1773426548510908160,-3.164489044138463e-06,0.000109193948446773,-0.009952735155820847
1773426548520673280,-5.602624241873855e-06,0.0001150718380813487,-0.009953608736395836
1773426548530343936,-1.933443172674743e-06,0.0001342188916169107,-0.009926797822117805
1773426548540572416,-1.155697873400641e-06,0.0001088303324650042,-0.009953641332685947
1773426548550864640,2.498102276149439e-06,0.000122167359222658,-0.009948636405169964
1773426548561061888,-3.751074473257177e-06,0.0001118573709391057,-0.009958193637430668
1773426548571165184,-2.586847585916985e-06,0.0001327457430306822,-0.009937498718500137
1773426548581171712,7.068440481816651e-07,0.0001057392000802793,-0.009959124028682709
1773426548591092992,-8.947915375756565e-06,0.0001461465290049091,-0.009926259517669678
1773426548600909312,-7.440186891471967e-06,0.0001596978981979191,-0.009907923638820648
1773426548610631168,-5.804255579278106e-06,0.0001227480097441003,-0.009939882904291153
1773426548620340992,-5.579065600613831e-06,0.0001701530272839591,-0.009890367276966572
1773426548630693376,-5.173002136871219e-06,0.0001620002731215209,-0.009883142076432705
1773426548640948736,-3.402249603823293e-06,9.443413728149608e-05,-0.009948140941560268
1773426548651107840,1.063020590663655e-06,6.072605901863426e-05,-0.009961215779185295
1773426548661169920,-6.434709212044254e-05,0.00140808243304491,-0.008727781474590302
1773426548671136768,7.381018804153427e-05,-0.002239984227344394,-0.01197508070617914
1773426548681016832,3.18921847792808e-05,0.001208520960062742,-0.008976978249847889
1773426548690807040,-1.403084752382711e-05,-0.0005938397371210158,-0.01046009454876184
1773426548700509184,8.127076398523059e-06,0.0003533881972543895,-0.009656011126935482
1773426548710439936,-6.714321443723748e-06,-0.0002074436633847654,-0.01013264432549477
1773426548720754944,5.822366802021861e-06,-1.591303043824155e-05,-0.009958458133041859
1773426548730970880,2.048190481218626e-06,-3.116291554761119e-05,-0.009978706017136574
1773426548741100032,2.166114654755802e-06,-1.566128594276961e-05,-0.009964602999389172
1773426548751144448,3.607248800108209e-06,-8.884413546184078e-06,-0.009960577823221684
1773426548770958336,2.723076704569394e-06,-5.053037966717966e-06,-0.009953474625945091
1773426548780720640,1.175383204099489e-06,-1.149206400441471e-05,-0.009970912709832191
1773426548790387968,5.709269316866994e-06,-8.943678949435707e-06,-0.00995905976742506
1773426548800602624,9.700246437205351e-07,-7.097968136804411e-06,-0.009955329820513725
1773426548810881280,1.854128640843555e-05,1.49328352563316e-05,-0.009956230409443378
1773426548821063680,5.157312625669874e-05,0.0001083016104530543,-0.009960578754544258
1773426548831149824,4.171150067122653e-05,0.0001734214893076569,-0.009970705024898052
1773426548841140992,8.886644536687527e-06,0.0003098540473729372,-0.009962202049791813
1773426548851046400,-3.408233169466257e-05,-0.000627500528935343,-0.009946452453732491
1773426548860867328,-2.3775452064001e-05,-0.0001121360110118985,-0.0100049301981926
1773426548870596608,-1.211947801493807e-05,-5.02591828990262e-05,-0.009968254715204239
1773426548880392704,3.366807959537255e-06,-1.643555515329354e-05,-0.009963657706975937
1773426548890729472,6.376784767780919e-06,-2.467397825967055e-05,-0.009961392730474472
1773426548900967680,1.967123580470798e-06,-3.208946873201057e-05,-0.009968981146812439
1773426548911113728,-8.038079499783635e-07,-1.384612460242352e-05,-0.009957747533917427
1773426548921161728,-7.285908941412345e-05,0.0007747071795165539,-0.00996619276702404
1773426548931113472,-2.312772630830295e-05,0.0002656712895259261,-0.009965138509869576
1773426548940971008,8.983763837022707e-05,-0.000911304319743067,-0.009945683181285858
1773426548950733824,1.275942395295715e-06,-0.0002146730694221333,-0.009971927851438522
1773426548960401920,-8.415040610998403e-07,-2.053936259471811e-05,-0.009959540329873562
1773426548970633984,-3.422347390369396e-06,-1.643527139094658e-05,-0.009964687749743462
1773426548980933120,1.982342382689239e-06,2.136246166628553e-07,-0.009960307739675045
1773426548991135488,8.965112101577688e-06,-5.63335997867398e-05,-0.009965219534933567
1773426549001243136,2.962660119010252e-06,-2.05857286346145e-05,-0.009958293288946152
1773426549011261440,2.275648057548096e-06,-1.601243639015593e-05,-0.009965235367417336
1773426549021186048,5.346162197383819e-06,-1.000472911982797e-05,-0.009960035793483257
1773426549031068416,4.342268766777124e-06,-1.655668529565446e-05,-0.009960487484931946
1773426549040805120,1.321079707850004e-06,-1.121536115533672e-05,-0.009957624599337578
1773426549050531584,1.750293085933663e-05,-8.60134150570957e-06,-0.009958282113075256
1773426549060885760,4.896041355095804e-05,4.964129857398802e-06,-0.009966984391212463
1773426549071145472,4.505451943259686e-05,3.013594141521025e-05,-0.009948780760169029
1773426549081308160,6.227222183952108e-05,1.571967914060224e-05,-0.009950869716703892
1773426549091381248,4.259934212313965e-05,3.679275323520415e-06,-0.009967761114239693
1773426549101359104,6.460013537434861e-07,-3.250882946304046e-05,-0.009968196973204613
1773426549111241216,-0.0002107759501086548,-0.0001085811236407608,-0.009974977932870388
1773426549121057536,-8.119894118863158e-06,-1.975349732674658e-05,-0.009964065626263618
1773426549130761472,1.84508940037631e-06,-1.711062213871628e-05,-0.009966402314603329
1773426549140773376,-1.437828984762746e-07,-5.223225343797822e-06,-0.009959871880710125
1773426549151090688,-5.052566848462448e-06,-3.264706174377352e-05,-0.00996134988963604
1773426549161309184,3.944414856960066e-06,-2.574519839981804e-06,-0.009957106783986092
1773426549171433984,1.704371811683814e-06,-8.144587809510995e-06,-0.009964213706552982
1773426549181465344,-5.87824615649879e-07,-9.273579962609801e-06,-0.009962717071175575
1773426549191401728,3.022135842911666e-06,-1.279793104913551e-05,-0.00995290745049715
1773426549201242624,-1.560608211548242e-06,-1.797079312382266e-05,-0.00995828490704298
1773426549211036160,-3.090095333391218e-06,-1.787988730939105e-05,-0.009953591041266918
1773426549220688384,3.777344772970537e-06,-1.519201941846404e-05,-0.009959961287677288
1773426549230982912,3.359130005264888e-06,-2.196477180405054e-05,-0.009960335679352283
1773426549241260544,8.161573532561306e-07,-1.147746661445126e-05,-0.009958101436495781
1773426549251446528,2.804479890983202e-06,-1.032132149703102e-05,-0.009969931095838547
1773426549261536512,6.118646069808165e-06,-1.548141881357878e-05,-0.009957153350114822
1773426549271530496,2.034758290392347e-05,-2.206384306191467e-05,-0.009953485801815987
1773426549281430784,2.299569496244658e-05,-1.817823977035005e-05,-0.009957688860595226
1773426549291237632,-2.315659912710544e-05,3.02509761240799e-06,-0.009960012510418892
1773426549300989952,-1.656412314332556e-05,-1.051253457262646e-05,-0.00996726006269455
1773426549310705408,-2.372352128077182e-06,-2.012421100516804e-05,-0.009958870708942413
1773426549321043456,-3.093046530011634e-08,-2.01642560568871e-05,-0.009959094226360321
1773426549331283456,-3.159137520469812e-07,-2.480180592101533e-05,-0.009956534020602703
1773426549341429760,-4.633975549950264e-06,-1.091108515538508e-05,-0.009964877739548683
1773426549351482112,2.601045707706362e-06,-1.159277235274203e-05,-0.009958318434655666
1773426549361438464,5.233917818259215e-06,-9.355628208140843e-06,-0.009962845593690872
1773426549371299584,-2.57856925145461e-07,-1.233990951732267e-05,-0.00996549054980278
1773426549381066752,-5.882654932065634e-07,-1.44273362820968e-05,-0.009958475828170776
1773426549390796544,-2.311079697392415e-06,-1.699059794191271e-05,-0.009958985261619091
1773426549400783872,1.524961817267467e-06,-5.477690592670115e-06,-0.009954375214874744
1773426549411085056,-2.267466334160417e-05,0.00013200961984694,-0.009885260835289955
1773426549421292032,2.6882018573815e-05,-0.0001146284048445523,-0.01001224853098392
1773426549431402752,6.962367478990927e-06,-4.375278513180092e-05,-0.009973134845495224
1773426549441425920,1.137027652475808e-06,-4.010868224213482e-07,-0.009953942149877548
1773426549451355136,-1.868689878392615e-06,-1.897314905363601e-05,-0.009956675581634045
1773426549461190400,6.533070973091526e-06,-9.529338967695367e-06,-0.009959503076970577
1773426549470934784,-1.614495886315126e-06,8.842025636113249e-07,-0.009961992502212524
1773426549480616960,9.851755748968571e-06,1.304846318816999e-05,-0.009963360615074635
1773426549490975488,-1.035231207424658e-06,-1.312067979597487e-05,-0.00995477382093668
1773426549501238272,-8.752926078159362e-06,-2.829329241649248e-05,-0.009957055561244488
1773426549511403008,2.235954070783919e-06,-1.71305855474202e-05,-0.009955682791769505
1773426549521476864,2.560004395490978e-05,1.322487150900997e-05,-0.009960693307220936
1773426549531460352,0.0001067659759428352,0.0001117223218898289,-0.009961950592696667
1773426549541348608,0.0001672796934144571,0.0001748630893416703,-0.009965145960450172
1773426549551141888,0.0001660330017330125,0.0001598287926753983,-0.009955254383385181
1773426549570644480,0.0004548445867840201,0.0004256125539541245,-0.009946641512215137
1773426549580966656,0.0002721324854064733,0.0001800711615942419,-0.00999701302498579
1773426549591192064,6.624360685236752e-05,0.0001075616892194375,-0.009972110390663147
1773426549601323008,-0.0001664941664785147,0.000710888474714011,-0.009960303083062172
1773426549611362560,0.000267981318756938,0.001173032913357019,-0.009945962578058243
1773426549621307648,0.0003489498340059072,0.001440977677702904,-0.009968812577426434
1773426549631158528,0.0003624701057560742,0.0009752640035003424,-0.009998948313295841
1773426549640925184,1.290582986257505e-05,0.0003681487869471312,-0.009995140135288239
1773426549650602752,-0.0004331874952185899,-0.0002350964350625873,-0.009763682261109352
1773426549660825344,-0.0005941842100583017,-0.0006728773005306721,-0.009983183816075325
1773426549671107328,-0.0001315159752266482,-0.00211611483246088,-0.009962704963982105
1773426549681294848,8.150750363711268e-05,-0.00307392911054194,-0.009977214969694614
1773426549691389696,-0.0005600862205028534,-5.219037484494038e-05,-0.009937891736626625
1773426549701387264,-2.246885378553998e-05,0.0002022977569140494,-0.00997234508395195
1773426549711289600,-4.218362300889567e-05,0.0002657707955222577,-0.009948953986167908
1773426549721098240,-4.712735244538635e-05,1.639580659684725e-05,-0.009980994276702404
1773426549730811904,-0.0001028291299007833,0.000539979781024158,-0.009956574067473412
1773426549740596480,3.172701690346003e-05,-2.362471241212916e-05,-0.009965182282030582
1773426549750941184,-1.170045834442135e-05,5.656887515215203e-05,-0.009947240352630615
1773426549761185024,-1.154175424744608e-05,0.0001120337255997583,-0.009952783584594727
1773426549771337472,-1.417006751580629e-05,9.109076927416027e-05,-0.009959668852388859
1773426549781398272,1.753022115735803e-05,-9.837150719249621e-05,-0.009958406910300255
1773426549791364096,6.608506373595446e-05,-0.0003044917248189449,-0.009966178797185421
1773426549801234944,6.808739999542013e-05,-0.0002548659685999155,-0.009956740774214268
1773426549811012096,4.749081563204527e-05,-0.0001937938795890659,-0.009958825074136257
1773426549820695040,3.585978629416786e-05,-0.000141651849844493,-0.009954852052032948
1773426549830775040,3.336310328450054e-05,-0.0001391336845699698,-0.009959717281162739
1773426549841080320,1.234109731740318e-05,-4.793165862793103e-05,-0.009971930645406246
1773426549851288832,1.11234203359345e-05,-4.38024835602846e-05,-0.009928470477461815
1773426549861406976,6.715109975630185e-06,-1.060081376635935e-05,-0.009953378699719906
1773426549871430656,9.836479875957593e-06,-2.294759542564861e-05,-0.0099715581163764
1773426549881360128,-1.996016544580925e-05,5.605821206700057e-05,-0.009961615316569805
1773426549891197696,-9.538602171232924e-06,8.806464029476047e-05,-0.009962561540305614
1773426549900952576,1.987739597097971e-05,-9.24955093069002e-05,-0.009949006140232086
1773426549910614272,4.135569179197773e-05,-0.0001908843987621367,-0.009961369447410107
1773426549920977920,1.356314714939799e-05,-8.738492033444345e-05,-0.009961379691958427
1773426549931241728,-5.134478669788223e-06,1.973854159587063e-05,-0.009961092844605446
1773426549941406464,-8.535835149814375e-06,7.048417319310829e-05,-0.00995651725679636
1773426549951485440,1.644754547669436e-06,3.707880750880577e-05,-0.009959994815289974
1773426549961472256,3.368619945831597e-05,-0.0001424440706614405,-0.009963633492588997
1773426549971363072,3.204782115062699e-05,-0.0001234567171195522,-0.009957605041563511
1773426549981159424,1.929659993038513e-05,-5.694662831956521e-05,-0.009963951073586941
1773426549990861824,9.323521226178855e-06,-2.198458241764456e-05,-0.00995703786611557
1773426550000877312,-2.729039624682628e-05,0.0001010960986604914,-0.009948126040399075
1773426550011100928,0.0001471904688514769,0.0001113903854275122,-0.01000076066702604
1773426550021331456,0.0003476282581686974,3.571425622794777e-05,-0.01007253397256136
1773426550031465472,0.0003254443290643394,0.0002278877655044198,-0.01006629597395658
1773426550041505280,8.842130046105012e-05,4.187129525234923e-05,-0.009978995658457279
1773426550051462144,-0.0007055071182549,-0.0006936253048479557,-0.009714841842651367
1773426550061330432,-0.00033808802254498,-0.0006350930780172348,-0.009670799598097801
1773426550071104000,-5.705426247004652e-06,-6.311573088169098e-05,-0.009958549402654171
1773426550080785152,0.0001363336778013036,0.0001243084989255294,-0.01009320560842752
1773426550091010304,9.526290523353964e-05,0.0001584342826390639,-0.01006860658526421
1773426550101267968,2.661907092260662e-05,-0.0001877077447716147,-0.009947745129466057
1773426550111461632,4.515062755672261e-05,-0.0001899266062537208,-0.009964562021195889
1773426550121559040,4.133057518629357e-05,-7.156954961828887e-05,-0.009993614628911018
1773426550131567360,5.261260957922786e-05,-0.0001915340835694224,-0.00996463093906641
1773426550141483264,-3.740391912288032e-05,0.000144244622788392,-0.009918265044689178
1773426550151305728,2.843872243829537e-05,-0.0001161559775937349,-0.009972996078431606
1773426550161036544,5.48454663658049e-05,-0.0001820709003368393,-0.009978116489946842
1773426550170755840,2.308816510776524e-05,1.074191914085532e-05,-0.009961588308215141
