ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw
06E2345C00000000,5DA9A601,9AAAC633,7A2E0000,12000000,4C000000,E1860000,5CEBFFFF,770F0000,5AEBFFFF,45DDFFFF
69E2345C00000000,54A9A601,BBAAC633,7A2E0000,12000000,4C000000,DB860000,40EBFFFF,8B0F0000,3EEBFFFF,3FDDFFFF
CDE2345C00000000,4BA9A601,DDAAC633,7A2E0000,12000000,4C000000,DB860000,24EBFFFF,A10F0000,22EBFFFF,3FDDFFFF
32E3345C00000000,42A9A601,FFAAC633,7A2E0000,12000000,4C000000,DF860000,08EBFFFF,B60F0000,06EBFFFF,43DDFFFF
96E3345C00000000,3AA9A601,20ABC633,7A2E0000,12000000,4C000000,E1860000,ECEAFFFF,CA0F0000,EBEAFFFF,45DDFFFF
FCE3345C00000000,31A9A601,42ABC633,7A2E0000,12000000,4C000000,DF860000,D1EAFFFF,E00F0000,CFEAFFFF,43DDFFFF
5EE4345C00000000,28A9A601,63ABC633,7A2E0000,12000000,4C000000,DF860000,B6EAFFFF,F40F0000,B3EAFFFF,43DDFFFF
C1E4345C00000000,20A9A601,83ABC633,7A2E0000,12000000,4C000000,DF860000,9CEAFFFF,09100000,98EAFFFF,43DDFFFF
28E5345C00000000,17A9A601,A4ABC633,7A2E0000,12000000,4C000000,DE860000,81EAFFFF,1E100000,7CEAFFFF,42DDFFFF
8BE5345C00000000,0FA9A601,C3ABC633,7A2E0000,12000000,4C000000,DC860000,68EAFFFF,32100000,60EAFFFF,40DDFFFF
EDE5345C00000000,07A9A601,E2ABC633,7A2E0000,12000000,4C000000,DB860000,4FEAFFFF,47100000,45EAFFFF,3FDDFFFF
53E6345C00000000,FEA8A601,01ACC633,7A2E0000,12000000,4C000000,D7860000,37EAFFFF,5C100000,29EAFFFF,3BDDFFFF
B7E6345C00000000,F6A8A601,1FACC633,7A2E0000,12000000,4C000000,D3860000,20EAFFFF,70100000,0EEAFFFF,37DDFFFF
1CE7345C00000000,EFA8A601,3CACC633,7A2E0000,12000000,4C000000,CC860000,0BEAFFFF,85100000,F3E9FFFF,30DDFFFF
7EE7345C00000000,E7A8A601,58ACC633,7A2E0000,12000000,4C000000,C5860000,F6E9FFFF,9A100000,D7E9FFFF,29DDFFFF
E3E7345C00000000,E0A8A601,74ACC633,7A2E0000,12000000,4C000000,BC860000,E3E9FFFF,AF100000,BCE9FFFF,20DDFFFF
49E8345C00000000,D8A8A601,8FACC633,7A2E0000,12000000,4C000000,B2860000,D0E9FFFF,C4100000,A1E9FFFF,16DDFFFF
ABE8345C00000000,D2A8A601,A8ACC633,7A2E0000,12000000,4C000000,A5860000,C0E9FFFF,D8100000,86E9FFFF,09DDFFFF
12E9345C00000000,CBA8A601,C0ACC633,7A2E0000,12000000,4C000000,9F860000,B1E9FFFF,ED100000,6BE9FFFF,03DDFFFF
75E9345C00000000,C4A8A601,D8ACC633,7A2E0000,12000000,4C000000,99860000,A4E9FFFF,01110000,50E9FFFF,FDDCFFFF
D7E9345C00000000,BEA8A601,EFACC633,7A2E0000,12000000,4C000000,87860000,98E9FFFF,16110000,35E9FFFF,EBDCFFFF
3EEA345C00000000,B8A8A601,05ADC633,7A2E0000,12000000,4C000000,7A860000,8EE9FFFF,2A110000,1AE9FFFF,DEDCFFFF
A1EA345C00000000,B2A8A601,19ADC633,7A2E0000,12000000,4C000000,75860000,86E9FFFF,3E110000,FFE8FFFF,D9DCFFFF
04EB345C00000000,ACA8A601,2EADC633,7A2E0000,12000000,4C000000,6E860000,7FE9FFFF,53110000,E5E8FFFF,D2DCFFFF
68EB345C00000000,A6A8A601,43ADC633,7A2E0000,12000000,4C000000,6B860000,79E9FFFF,67110000,CAE8FFFF,CFDCFFFF
CCEB345C00000000,A1A8A601,56ADC633,7A2E0000,12000000,4C000000,6F860000,74E9FFFF,7B110000,B0E8FFFF,D3DCFFFF
32EC345C00000000,9BA8A601,6BADC633,7A2E0000,12000000,4C000000,6C860000,6FE9FFFF,90110000,95E8FFFF,D0DCFFFF
96EC345C00000000,95A8A601,80ADC633,7A2E0000,12000000,4C000000,65860000,6BE9FFFF,A5110000,7AE8FFFF,C9DCFFFF
F9EC345C00000000,8FA8A601,93ADC633,7A2E0000,12000000,4C000000,63860000,67E9FFFF,B9110000,60E8FFFF,C7DCFFFF
5EED345C00000000,89A8A601,A7ADC633,7A2E0000,12000000,4C000000,65860000,63E9FFFF,CE110000,45E8FFFF,C9DCFFFF
C1ED345C00000000,84A8A601,BBADC633,7A2E0000,12000000,4C000000,63860000,5FE9FFFF,E2110000,2AE8FFFF,C7DCFFFF
27EE345C00000000,7EA8A601,CFADC633,7A2E0000,12000000,4C000000,64860000,5CE9FFFF,F6110000,10E8FFFF,C8DCFFFF
8BEE345C00000000,79A8A601,E3ADC633,7A2E0000,12000000,4C000000,67860000,5AE9FFFF,0B120000,F5E7FFFF,CBDCFFFF
EDEE345C00000000,73A8A601,F6ADC633,7A2E0000,12000000,4C000000,6C860000,58E9FFFF,1F120000,DBE7FFFF,D0DCFFFF
52EF345C00000000,6DA8A601,0AAEC633,7A2E0000,12000000,4C000000,6D860000,55E9FFFF,34120000,C0E7FFFF,D1DCFFFF
B7EF345C00000000,68A8A601,1EAEC633,7A2E0000,12000000,4C000000,68860000,53E9FFFF,48120000,A4E7FFFF,CCDCFFFF
1AF0345C00000000,62A8A601,32AEC633,7A2E0000,12000000,4C000000,6A860000,51E9FFFF,5D120000,8AE7FFFF,CEDCFFFF
7FF0345C00000000,5CA8A601,46AEC633,7A2E0000,12000000,4C000000,70860000,4FE9FFFF,71120000,6FE7FFFF,D4DCFFFF
E3F0345C00000000,57A8A601,5AAEC633,7A2E0000,12000000,4C000000,72860000,4EE9FFFF,86120000,54E7FFFF,D6DCFFFF
49F1345C00000000,51A8A601,6EAEC633,7A2E0000,12000000,4C000000,74860000,4CE9FFFF,9B120000,39E7FFFF,D8DCFFFF
ABF1345C00000000,4BA8A601,82AEC633,7A2E0000,12000000,4C000000,78860000,49E9FFFF,B0120000,1EE7FFFF,DCDCFFFF
0EF2345C00000000,45A8A601,97AEC633,7A2E0000,12000000,4C000000,7C860000,47E9FFFF,C5120000,02E7FFFF,E0DCFFFF
75F2345C00000000,40A8A601,ABAEC633,7A2E0000,12000000,4C000000,81860000,45E9FFFF,D9120000,E7E6FFFF,E5DCFFFF
D8F2345C00000000,3AA8A601,BEAEC633,7A2E0000,12000000,4C000000,8B860000,42E9FFFF,EE120000,CCE6FFFF,EFDCFFFF
3CF3345C00000000,35A8A601,D3AEC633,7A2E0000,12000000,4C000000,92860000,3FE9FFFF,03130000,B0E6FFFF,F6DCFFFF
A1F3345C00000000,2FA8A601,E7AEC633,7A2E0000,12000000,4C000000,95860000,3DE9FFFF,17130000,95E6FFFF,F9DCFFFF
04F4345C00000000,2AA8A601,FBAEC633,7A2E0000,12000000,4C000000,9A860000,39E9FFFF,2C130000,7AE6FFFF,FEDCFFFF
6AF4345C00000000,24A8A601,0FAFC633,7A2E0000,12000000,4C000000,A0860000,36E9FFFF,41130000,5EE6FFFF,04DDFFFF
CDF4345C00000000,1FA8A601,23AFC633,7A2E0000,12000000,4C000000,A3860000,33E9FFFF,55130000,42E6FFFF,07DDFFFF
33F5345C00000000,19A8A601,38AFC633,7A2E0000,12000000,4C000000,A7860000,2FE9FFFF,6A130000,26E6FFFF,0BDDFFFF
96F5345C00000000,13A8A601,4CAFC633,7A2E0000,12000000,4C000000,B0860000,2AE9FFFF,7F130000,0AE6FFFF,14DDFFFF
F9F5345C00000000,0EA8A601,61AFC633,7A2E0000,12000000,4C000000,BC860000,26E9FFFF,94130000,EEE5FFFF,20DDFFFF
5FF6345C00000000,08A8A601,76AFC633,7A2E0000,12000000,4C000000,C9860000,22E9FFFF,A9130000,D3E5FFFF,2DDDFFFF
C2F6345C00000000,03A8A601,8BAFC633,7A2E0000,12000000,4C000000,D3860000,1EE9FFFF,BF130000,B7E5FFFF,37DDFFFF
25F7345C00000000,FDA7A601,A1AFC633,7A2E0000,12000000,4C000000,DC860000,1AE9FFFF,D4130000,9BE5FFFF,40DDFFFF
8AF7345C00000000,F7A7A601,B6AFC633,7A2E0000,12000000,4C000000,E8860000,15E9FFFF,EA130000,7FE5FFFF,4CDDFFFF
EEF7345C00000000,F2A7A601,CBAFC633,7A2E0000,12000000,4C000000,F2860000,11E9FFFF,00140000,63E5FFFF,56DDFFFF
53F8345C00000000,ECA7A601,E1AFC633,7A2E0000,12000000,4C000000,FE860000,0DE9FFFF,16140000,47E5FFFF,62DDFFFF
B7F8345C00000000,E7A7A601,F6AFC633,7A2E0000,12000000,4C000000,0B870000,08E9FFFF,2B140000,2BE5FFFF,6FDDFFFF
1AF9345C00000000,E1A7A601,0CB0C633,7A2E0000,12000000,4C000000,17870000,04E9FFFF,41140000,0FE5FFFF,7BDDFFFF
80F9345C00000000,DCA7A601,23B0C633,7A2E0000,12000000,4C000000,21870000,00E9FFFF,58140000,F3E4FFFF,85DDFFFF
E3F9345C00000000,D6A7A601,38B0C633,7A2E0000,12000000,4C000000,2A870000,FCE8FFFF,6E140000,D7E4FFFF,8EDDFFFF
49FA345C00000000,D1A7A601,4FB0C633,7A2E0000,12000000,4C000000,2F870000,F8E8FFFF,85140000,BBE4FFFF,93DDFFFF
ACFA345C00000000,CBA7A601,65B0C633,7A2E0000,12000000,4C000000,32870000,F4E8FFFF,9B140000,9FE4FFFF,96DDFFFF
0FFB345C00000000,C6A7A601,7BB0C633,7A2E0000,12000000,4C000000,36870000,EFE8FFFF,B1140000,83E4FFFF,9ADDFFFF
75FB345C00000000,C0A7A601,91B0C633,7A2E0000,12000000,4C000000,3C870000,EBE8FFFF,C8140000,67E4FFFF,A0DDFFFF
D8FB345C00000000,BBA7A601,A7B0C633,7A2E0000,12000000,4C000000,43870000,E6E8FFFF,DE140000,4BE4FFFF,A7DDFFFF
3BFC345C00000000,B6A7A601,BDB0C633,7A2E0000,12000000,4C000000,4B870000,E2E8FFFF,F5140000,2FE4FFFF,AFDDFFFF
9DFC345C00000000,B0A7A601,D4B0C633,7A2E0000,12000000,4C000000,4F870000,DDE8FFFF,0C150000,13E4FFFF,B3DDFFFF
04FD345C00000000,ABA7A601,EAB0C633,7A2E0000,12000000,4C000000,4F870000,D8E8FFFF,22150000,F7E3FFFF,B3DDFFFF
6AFD345C00000000,A5A7A601,01B1C633,7A2E0000,12000000,4C000000,4B870000,D3E8FFFF,39150000,DBE3FFFF,AFDDFFFF
CCFD345C00000000,A0A7A601,17B1C633,7A2E0000,12000000,4C000000,47870000,CEE8FFFF,4F150000,C0E3FFFF,ABDDFFFF
30FE345C00000000,9AA7A601,2DB1C633,7A2E0000,12000000,4C000000,43870000,C9E8FFFF,65150000,A4E3FFFF,A7DDFFFF
96FE345C00000000,95A7A601,44B1C633,7A2E0000,12000000,4C000000,3E870000,C4E8FFFF,7D150000,88E3FFFF,A2DDFFFF
F8FE345C00000000,8FA7A601,5BB1C633,7A2E0000,12000000,4C000000,3C870000,BFE8FFFF,93150000,6CE3FFFF,A0DDFFFF
5FFF345C00000000,8AA7A601,71B1C633,7A2E0000,12000000,4C000000,3D870000,B9E8FFFF,A9150000,50E3FFFF,A1DDFFFF
C2FF345C00000000,84A7A601,88B1C633,7A2E0000,12000000,4C000000,3C870000,B3E8FFFF,C0150000,34E3FFFF,A0DDFFFF
2500355C00000000,7FA7A601,9EB1C633,7A2E0000,12000000,4C000000,38870000,ADE8FFFF,D6150000,18E3FFFF,9CDDFFFF
8A00355C00000000,79A7A601,B4B1C633,7A2E0000,12000000,4C000000,30870000,A7E8FFFF,EC150000,FCE2FFFF,94DDFFFF
EE00355C00000000,73A7A601,CBB1C633,7A2E0000,12000000,4C000000,2C870000,A0E8FFFF,02160000,E0E2FFFF,90DDFFFF
5101355C00000000,6EA7A601,E2B1C633,7A2E0000,12000000,4C000000,29870000,98E8FFFF,18160000,C4E2FFFF,8DDDFFFF
B401355C00000000,68A7A601,F9B1C633,7A2E0000,12000000,4C000000,27870000,8FE8FFFF,2F160000,A8E2FFFF,8BDDFFFF
1A02355C00000000,62A7A601,10B2C633,7A2E0000,12000000,4C000000,1F870000,86E8FFFF,45160000,8CE2FFFF,83DDFFFF
8002355C00000000,5CA7A601,27B2C633,7A2E0000,12000000,4C000000,13870000,7DE8FFFF,5B160000,70E2FFFF,77DDFFFF
E302355C00000000,56A7A601,3EB2C633,7A2E0000,12000000,4C000000,09870000,73E8FFFF,70160000,55E2FFFF,6DDDFFFF
4603355C00000000,51A7A601,55B2C633,7A2E0000,12000000,4C000000,FD860000,68E8FFFF,85160000,38E2FFFF,61DDFFFF
AC03355C00000000,4BA7A601,6CB2C633,7A2E0000,12000000,4C000000,F2860000,5CE8FFFF,9A160000,1DE2FFFF,56DDFFFF
0F04355C00000000,45A7A601,83B2C633,7A2E0000,12000000,4C000000,E8860000,51E8FFFF,AF160000,01E2FFFF,4CDDFFFF
7504355C00000000,3EA7A601,9BB2C633,7A2E0000,12000000,4C000000,DA860000,44E8FFFF,C4160000,E5E1FFFF,3EDDFFFF
D804355C00000000,38A7A601,B2B2C633,7A2E0000,12000000,4C000000,D1860000,38E8FFFF,D8160000,C9E1FFFF,35DDFFFF
3B05355C00000000,32A7A601,C9B2C633,7A2E0000,12000000,4C000000,C6860000,2AE8FFFF,EC160000,ADE1FFFF,2ADDFFFF
A105355C00000000,2CA7A601,E1B2C633,7A2E0000,12000000,4C000000,BC860000,1CE8FFFF,00170000,91E1FFFF,20DDFFFF
0406355C00000000,25A7A601,F9B2C633,7A2E0000,12000000,4C000000,B8860000,0EE8FFFF,14170000,75E1FFFF,1CDDFFFF
6706355C00000000,1FA7A601,11B3C633,7A2E0000,12000000,4C000000,AE860000,FFE7FFFF,28170000,59E1FFFF,12DDFFFF
CB06355C00000000,18A7A601,29B3C633,7A2E0000,12000000,4C000000,A9860000,F0E7FFFF,3D170000,3DE1FFFF,0DDDFFFF
3007355C00000000,11A7A601,42B3C633,7A2E0000,12000000,4C000000,A5860000,E0E7FFFF,51170000,21E1FFFF,09DDFFFF
9607355C00000000,0AA7A601,5BB3C633,7A2E0000,12000000,4C000000,A3860000,D0E7FFFF,65170000,05E1FFFF,07DDFFFF
F907355C00000000,04A7A601,73B3C633,7A2E0000,12000000,4C000000,9A860000,BFE7FFFF,78170000,E9E0FFFF,FEDCFFFF
5C08355C00000000,FDA6A601,8DB3C633,7A2E0000,12000000,4C000000,89860000,AEE7FFFF,8C170000,CDE0FFFF,EDDCFFFF
C208355C00000000,F5A6A601,A6B3C633,7A2E0000,12000000,4C000000,79860000,9CE7FFFF,A0170000,B1E0FFFF,DDDCFFFF
2509355C00000000,EEA6A601,C0B3C633,7A2E0000,12000000,4C000000,7B860000,8BE7FFFF,B4170000,96E0FFFF,DFDCFFFF
8B09355C00000000,E7A6A601,DBB3C633,7A2E0000,12000000,4C000000,8F860000,78E7FFFF,C8170000,7AE0FFFF,F3DCFFFF
EF09355C00000000,E0A6A601,F4B3C633,7A2E0000,12000000,4C000000,98860000,65E7FFFF,DB170000,5FE0FFFF,FCDCFFFF
510A355C00000000,D8A6A601,0FB4C633,7A2E0000,12000000,4C000000,89860000,52E7FFFF,EF170000,43E0FFFF,EDDCFFFF
B70A355C00000000,D1A6A601,2AB4C633,7A2E0000,12000000,4C000000,7F860000,3EE7FFFF,02180000,27E0FFFF,E3DCFFFF
1A0B355C00000000,C9A6A601,45B4C633,7A2E0000,12000000,4C000000,81860000,29E7FFFF,15180000,0BE0FFFF,E5DCFFFF
7E0B355C00000000,C1A6A601,60B4C633,7A2E0000,12000000,4C000000,85860000,14E7FFFF,29180000,F0DFFFFF,E9DCFFFF
E30B355C00000000,BAA6A601,7CB4C633,7A2E0000,12000000,4C000000,8C860000,FEE6FFFF,3C180000,D5DFFFFF,F0DCFFFF
460C355C00000000,B2A6A601,99B4C633,7A2E0000,12000000,4C000000,8D860000,E8E6FFFF,4F180000,B9DFFFFF,F1DCFFFF
AC0C355C00000000,AAA6A601,B6B4C633,7A2E0000,12000000,4C000000,8F860000,D1E6FFFF,62180000,9DDFFFFF,F3DCFFFF
0E0D355C00000000,A2A6A601,D3B4C633,7A2E0000,12000000,4C000000,93860000,BAE6FFFF,76180000,81DFFFFF,F7DCFFFF
720D355C00000000,99A6A601,F0B4C633,7A2E0000,12000000,4C000000,91860000,A2E6FFFF,89180000,65DFFFFF,F5DCFFFF
D90D355C00000000,91A6A601,0FB5C633,7A2E0000,12000000,4C000000,8D860000,88E6FFFF,9D180000,49DFFFFF,F1DCFFFF
3B0E355C00000000,88A6A601,2EB5C633,7A2E0000,12000000,4C000000,8C860000,6FE6FFFF,B0180000,2DDFFFFF,F0DCFFFF
A10E355C00000000,7FA6A601,4DB5C633,7A2E0000,12000000,4C000000,8B860000,55E6FFFF,C3180000,11DFFFFF,EFDCFFFF
040F355C00000000,77A6A601,6DB5C633,7A2E0000,12000000,4C000000,8C860000,3AE6FFFF,D6180000,F5DEFFFF,F0DCFFFF
670F355C00000000,6EA6A601,8CB5C633,7A2E0000,12000000,4C000000,8A860000,1FE6FFFF,E9180000,D9DEFFFF,EEDCFFFF
CD0F355C00000000,65A6A601,ADB5C633,7A2E0000,12000000,4C000000,88860000,03E6FFFF,FC180000,BDDEFFFF,ECDCFFFF
3010355C00000000,5CA6A601,CEB5C633,7A2E0000,12000000,4C000000,86860000,E7E5FFFF,10190000,A1DEFFFF,EADCFFFF
9310355C00000000,52A6A601,EEB5C633,7A2E0000,12000000,4C000000,82860000,CBE5FFFF,23190000,85DEFFFF,E6DCFFFF
F910355C00000000,49A6A601,0FB6C633,7A2E0000,12000000,4C000000,85860000,AFE5FFFF,36190000,69DEFFFF,E9DCFFFF
5C11355C00000000,40A6A601,30B6C633,7A2E0000,12000000,4C000000,8A860000,93E5FFFF,49190000,4DDEFFFF,EEDCFFFF
C311355C00000000,37A6A601,51B6C633,7A2E0000,12000000,4C000000,8B860000,77E5FFFF,5C190000,31DEFFFF,EFDCFFFF
2512355C00000000,2EA6A601,71B6C633,7A2E0000,12000000,4C000000,87860000,5BE5FFFF,6F190000,16DEFFFF,EBDCFFFF
8812355C00000000,25A6A601,92B6C633,7A2E0000,12000000,4C000000,7F860000,3FE5FFFF,82190000,FADDFFFF,E3DCFFFF
EE12355C00000000,1CA6A601,B3B6C633,7A2E0000,12000000,4C000000,81860000,23E5FFFF,96190000,DEDDFFFF,E5DCFFFF
5113355C00000000,12A6A601,D3B6C633,7A2E0000,12000000,4C000000,82860000,07E5FFFF,A9190000,C2DDFFFF,E6DCFFFF
B613355C00000000,09A6A601,F4B6C633,7A2E0000,12000000,4C000000,85860000,EBE4FFFF,BC190000,A6DDFFFF,E9DCFFFF
1B14355C00000000,00A6A601,14B7C633,7A2E0000,12000000,4C000000,86860000,CFE4FFFF,CF190000,8ADDFFFF,EADCFFFF
7D14355C00000000,F7A5A601,35B7C633,7A2E0000,12000000,4C000000,8B860000,B3E4FFFF,E2190000,6EDDFFFF,EFDCFFFF
E114355C00000000,EEA5A601,56B7C633,7A2E0000,12000000,4C000000,92860000,97E4FFFF,F6190000,52DDFFFF,F6DCFFFF
4715355C00000000,E5A5A601,77B7C633,7A2E0000,12000000,4C000000,A0860000,7BE4FFFF,0A1A0000,36DDFFFF,04DDFFFF
AC15355C00000000,DCA5A601,98B7C633,7A2E0000,12000000,4C000000,B5860000,5FE4FFFF,1E1A0000,1ADDFFFF,19DDFFFF
0F16355C00000000,D3A5A601,BAB7C633,7A2E0000,12000000,4C000000,D2860000,43E4FFFF,331A0000,FEDCFFFF,36DDFFFF
7216355C00000000,CAA5A601,DCB7C633,7A2E0000,12000000,4C000000,F5860000,27E4FFFF,471A0000,E2DCFFFF,59DDFFFF
D916355C00000000,C1A5A601,FEB7C633,7A2E0000,12000000,4C000000,16870000,0BE4FFFF,5D1A0000,C6DCFFFF,7ADDFFFF
3B17355C00000000,B9A5A601,21B8C633,7A2E0000,12000000,4C000000,43870000,EFE3FFFF,741A0000,AADCFFFF,A7DDFFFF
9E17355C00000000,B1A5A601,45B8C633,7A2E0000,12000000,4C000000,70870000,D3E3FFFF,8B1A0000,8EDCFFFF,D4DDFFFF
0518355C00000000,A8A5A601,69B8C633,7A2E0000,12000000,4C000000,AD870000,B7E3FFFF,A31A0000,73DCFFFF,11DEFFFF
6718355C00000000,A1A5A601,8DB8C633,7A2E0000,12000000,4C000000,EF870000,9BE3FFFF,BB1A0000,57DCFFFF,53DEFFFF
CC18355C00000000,99A5A601,B2B8C633,7A2E0000,12000000,4C000000,39880000,7FE3FFFF,D51A0000,3BDCFFFF,9DDEFFFF
3019355C00000000,92A5A601,D8B8C633,7A2E0000,12000000,4C000000,84880000,63E3FFFF,EF1A0000,1FDCFFFF,E8DEFFFF
9419355C00000000,8CA5A601,FEB8C633,7A2E0000,12000000,4C000000,CE880000,47E3FFFF,091B0000,03DCFFFF,32DFFFFF
F919355C00000000,86A5A601,25B9C633,7A2E0000,12000000,4C000000,23890000,2BE3FFFF,251B0000,E7DBFFFF,87DFFFFF
5C1A355C00000000,80A5A601,4CB9C633,7A2E0000,12000000,4C000000,7E890000,0FE3FFFF,411B0000,CBDBFFFF,E2DFFFFF
C21A355C00000000,7BA5A601,73B9C633,7A2E0000,12000000,4C000000,DA890000,F3E2FFFF,5D1B0000,AFDBFFFF,3EE0FFFF
261B355C00000000,77A5A601,9AB9C633,7A2E0000,12000000,4C000000,368A0000,D7E2FFFF,791B0000,94DBFFFF,9AE0FFFF
881B355C00000000,73A5A601,C2B9C633,7A2E0000,12000000,4C000000,978A0000,BBE2FFFF,951B0000,78DBFFFF,FBE0FFFF
EE1B355C00000000,70A5A601,E9B9C633,7A2E0000,12000000,4C000000,F18A0000,9FE2FFFF,B11B0000,5CDBFFFF,55E1FFFF
511C355C00000000,6EA5A601,11BAC633,7A2E0000,12000000,4C000000,538B0000,83E2FFFF,CD1B0000,40DBFFFF,B7E1FFFF
B41C355C00000000,6DA5A601,38BAC633,7A2E0000,12000000,4C000000,B48B0000,67E2FFFF,E91B0000,24DBFFFF,18E2FFFF
1A1D355C00000000,6CA5A601,60BAC633,7A2E0000,12000000,4C000000,148C0000,4BE2FFFF,051C0000,08DBFFFF,78E2FFFF
7D1D355C00000000,6BA5A601,88BAC633,7A2E0000,12000000,4C000000,758C0000,2FE2FFFF,211C0000,ECDAFFFF,D9E2FFFF
E31D355C00000000,6CA5A601,AFBAC633,7A2E0000,12000000,4C000000,DD8C0000,13E2FFFF,3D1C0000,D0DAFFFF,41E3FFFF
461E355C00000000,6DA5A601,D7BAC633,7A2E0000,12000000,4C000000,548D0000,F7E1FFFF,591C0000,B4DAFFFF,B8E3FFFF
A81E355C00000000,6FA5A601,FEBAC633,7A2E0000,12000000,4C000000,C88D0000,DBE1FFFF,751C0000,98DAFFFF,2CE4FFFF
0E1F355C00000000,72A5A601,26BBC633,7A2E0000,12000000,4C000000,588E0000,BFE1FFFF,911C0000,7CDAFFFF,BCE4FFFF
721F355C00000000,76A5A601,4DBBC633,7A2E0000,12000000,4C000000,E38E0000,A3E1FFFF,AD1C0000,60DAFFFF,47E5FFFF
D71F355C00000000,7BA5A601,74BBC633,7A2E0000,12000000,4C000000,878F0000,87E1FFFF,C91C0000,44DAFFFF,EBE5FFFF
3B20355C00000000,81A5A601,9CBBC633,7A2E0000,12000000,4C000000,2A900000,6BE1FFFF,E51C0000,28DAFFFF,8EE6FFFF
9D20355C00000000,89A5A601,C2BBC633,7A2E0000,12000000,4C000000,C9900000,4FE1FFFF,011D0000,0DDAFFFF,2DE7FFFF
0321355C00000000,91A5A601,E9BBC633,7A2E0000,12000000,4C000000,68910000,33E1FFFF,1D1D0000,F1D9FFFF,CCE7FFFF
6721355C00000000,9AA5A601,10BCC633,7A2E0000,12000000,4C000000,F7910000,17E1FFFF,391D0000,D5D9FFFF,5BE8FFFF
CA21355C00000000,A5A5A601,36BCC633,7A2E0000,12000000,4C000000,8F920000,FBE0FFFF,551D0000,B9D9FFFF,F3E8FFFF
2C22355C00000000,B0A5A601,5CBCC633,7A2E0000,12000000,4C000000,35930000,DFE0FFFF,711D0000,9ED9FFFF,99E9FFFF
9322355C00000000,BDA5A601,81BCC633,7A2E0000,12000000,4C000000,CE930000,C4E0FFFF,8D1D0000,82D9FFFF,32EAFFFF
F822355C00000000,CAA5A601,A6BCC633,7A2E0000,12000000,4C000000,70940000,A8E0FFFF,A91D0000,66D9FFFF,D4EAFFFF
5B23355C00000000,D9A5A601,CBBCC633,7A2E0000,12000000,4C000000,14950000,8CE0FFFF,C51D0000,4AD9FFFF,78EBFFFF
BE23355C00000000,E8A5A601,EFBCC633,7A2E0000,12000000,4C000000,AB950000,70E0FFFF,E11D0000,2ED9FFFF,0FECFFFF
2524355C00000000,F9A5A601,13BDC633,7A2E0000,12000000,4C000000,6B960000,54E0FFFF,FD1D0000,12D9FFFF,CFECFFFF
8824355C00000000,0BA6A601,36BDC633,7A2E0000,12000000,4C000000,1C970000,39E0FFFF,191E0000,F6D8FFFF,80EDFFFF
EA24355C00000000,1EA6A601,59BDC633,7A2E0000,12000000,4C000000,C3970000,1DE0FFFF,351E0000,DAD8FFFF,27EEFFFF
5025355C00000000,31A6A601,7ABDC633,7A2E0000,12000000,4C000000,54980000,01E0FFFF,501E0000,BFD8FFFF,B8EEFFFF
B425355C00000000,45A6A601,9CBDC633,7A2E0000,12000000,4C000000,E5980000,E6DFFFFF,6C1E0000,A3D8FFFF,49EFFFFF
1926355C00000000,5BA6A601,BDBDC633,7A2E0000,12000000,4C000000,8F990000,CADFFFFF,881E0000,87D8FFFF,F3EFFFFF
7C26355C00000000,71A6A601,DDBDC633,7A2E0000,12000000,4C000000,2D9A0000,AEDFFFFF,A31E0000,6BD8FFFF,91F0FFFF
E026355C00000000,89A6A601,FCBDC633,7A2E0000,12000000,4C000000,119B0000,92DFFFFF,BF1E0000,51D8FFFF,75F1FFFF
4627355C00000000,A1A6A601,1BBEC633,7A2E0000,12000000,4C000000,CE9B0000,76DFFFFF,DA1E0000,35D8FFFF,32F2FFFF
A827355C00000000,BBA6A601,39BEC633,7A2E0000,12000000,4C000000,329C0000,5BDFFFFF,F61E0000,19D8FFFF,96F2FFFF
0F28355C00000000,D5A6A601,57BEC633,7A2E0000,12000000,4C000000,989C0000,3FDFFFFF,121F0000,FDD7FFFF,FCF2FFFF
7228355C00000000,EFA6A601,74BEC633,7A2E0000,12000000,4C000000,019D0000,23DFFFFF,2E1F0000,E2D7FFFF,65F3FFFF
D428355C00000000,09A7A601,91BEC633,7A2E0000,12000000,4C000000,669D0000,07DFFFFF,491F0000,C7D7FFFF,CAF3FFFF
3B29355C00000000,24A7A601,ADBEC633,7A2E0000,12000000,4C000000,C59D0000,EBDEFFFF,641F0000,ACD7FFFF,29F4FFFF
9D29355C00000000,40A7A601,C8BEC633,7A2E0000,12000000,4C000000,1F9E0000,CFDEFFFF,7F1F0000,91D7FFFF,83F4FFFF
052A355C00000000,5BA7A601,E3BEC633,7A2E0000,12000000,4C000000,709E0000,B3DEFFFF,991F0000,75D7FFFF,D4F4FFFF
672A355C00000000,77A7A601,FEBEC633,7A2E0000,12000000,4C000000,B59E0000,97DEFFFF,B41F0000,59D7FFFF,19F5FFFF
CA2A355C00000000,93A7A601,18BFC633,7A2E0000,12000000,4C000000,F79E0000,7BDEFFFF,CD1F0000,3DD7FFFF,5BF5FFFF
2F2B355C00000000,AFA7A601,31BFC633,7A2E0000,12000000,4C000000,389F0000,5FDEFFFF,E71F0000,22D7FFFF,9CF5FFFF
